ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
92ab8c45b5c74323bf0f4fc0d1ead841	ТИП2	пи17649417585967375	од6826503771044269	тест_без_записа/извор/aaa	31
b415e0a2066c474f9d81122c5f6680f1	ТИП2	пи8946709027030492	од2757950523860522	тест_без_записа/извор/aaa	32
88ec512faea04a628d171388f6a53c01	ТИП2	пи029247076691714335	од3856855610122113	тест_без_записа/извор/aaa	33
2cd1ee1affd745f1a595503c22b49ea1	ТИП2	пи6010379066144697	од13301422165469634	тест_без_записа/извор/aaa	34
0de0c477bf6c4de0bfe05ab34e108e21	ТИП2	пи857449712786038	од5149665594503939	тест_без_записа/извор/aaa	35
d9816b14ed204fb089eb192b2d5d79c1	ТИП2	пи3610450174136288	од6783012235027006	тест_без_записа/извор/aaa	36
492d19d278004c408fd7c0099c4eb391	ТИП2	пи33669702579668515	од6119557177632751	тест_без_записа/извор/aaa	37
2f44c561950f42eeb72a797d849f6e41	ТИП2	пи6258407624724374	од9331223675367372	тест_без_записа/извор/aaa	38
7899ff2f4e7842728c83fa6ec7c13521	ТИП2	пи15536045978559876	од5631182708689657	тест_без_записа/извор/aaa	39
de6b2c359c994721bf0d72c9bb5cbbe1	ТИП2	пи542289689539849	од05217333478087183	тест_без_записа/извор/aaa	40
cd4d648448c14fcb8e347fa3218f5531	ТИП2	пи4554267422741224	од2850882100782067	тест_без_записа/извор/aaa	41
6dae6293a4704679a323a1e1ebbead61	ТИП2	пи4979981687960138	од8815303788231372	тест_без_записа/извор/aaa	42
c72166797c544521a5fd1db94a51ad51	ТИП2	пи7844719869327976	од14074605592004996	тест_без_записа/извор/aaa	43
d57e473fee7a485fb54972fe7cd67761	ТИП2	пи07909516442005182	од8864413279761392	тест_без_записа/извор/aaa	44
28e5cf643fad4ef4bfa7bfcd7cdbfdb1	ТИП2	пи8115013035528189	од4573910309506397	тест_без_записа/извор/aaa	45
d58d9b88d0a94e4283d707e2cc788471	ТИП2	пи8890281253110454	од2888179885693931	тест_без_записа/извор/aaa	46
fa58fe7a1bef47e6a49fdc2a00c7c0d1	ТИП2	пи09777395581045634	од8199793555059052	тест_без_записа/извор/aaa	47
9c012571cfde45aa9ab36cd8e5779601	ТИП2	пи8514419398273859	од750245625617044	тест_без_записа/извор/aaa	48
75975cbdf3d24360b43dcce086a8a9e1	ТИП2	пи575210131265506	од15619529338620974	тест_без_записа/извор/aaa	49
e146fd99713640aeaddb5be1929471f1	ТИП2	пи0013259699920675772	од611545681078689	тест_без_записа/извор/aaa	50
e416a644a5f444e9a88e12aff00601f1	ТИП2	пи43180225315687604	од392829205031618	тест_без_записа/извор/aaa	51
fd0b368649d444e0bdde6b95a9c3c9b1	ТИП2	пи9622694885098153	од416669890463662	тест_без_записа/извор/aaa	52
bcdbc6f8deb94f3b8bb0c88a5f331521	ТИП2	пи7331907800710459	од8789336249140962	тест_без_записа/извор/aaa	53
5710b4d4a8d64473b2748645de92c5b1	ТИП2	пи2237236780637094	од49913642543342085	тест_без_записа/извор/aaa	54
544059612ed143dd827d9503703655f1	ТИП2	пи378873521751974	од7587125511162361	тест_без_записа/извор/aaa	55
001a8809f1ae4888bff5c1ead1ebaf31	ТИП2	пи8794557034611175	од377745378884102	тест_без_записа/извор/aaa	56
843cebb8647a4e639ffca06a65bb25a1	ТИП2	пи3986907223469901	од7214041816248569	тест_без_записа/извор/aaa	57
ea1094efc69248c499d81d938bb93d71	ТИП2	пи05275807792061182	од043749889300751854	тест_без_записа/извор/aaa	58
d79a016f9b5840c9a4df982272a2cd51	ТИП2	пи027458944705687105	од02861892664020982	тест_без_записа/извор/aaa	59
4a07e4cc2a5942c6a4543bff92fdcce1	ТИП2	пи794790277240048	од4551871387810271	тест_без_записа/извор/aaa	60
932a921e6fb242f6a660652828fa8471	ТИП2	пи06815643724745057	од05678052472860562	тест_без_записа/извор/aaa	61
1d4d5d3f5f944ec6993623d44cd579e1	ТИП2	пи800161006118517	од7450192808004392	тест_без_записа/извор/aaa	62
700fb784431b4eafa0cbeeaed682bdc1	ТИП2	пи8014564617129778	од3192799101983337	тест_без_записа/извор/aaa	63
f13c5151ddbd43148a581d4ece7ac501	ТИП2	пи9195137785510097	од39716941724924315	тест_без_записа/извор/aaa	64
7cfeb46b7415466f9a295f1c7277fa11	ТИП2	пи7732113645105779	од662154597512038	тест_без_записа/извор/aaa	65
f8235e51596e4235a962131c30d8c331	ТИП2	пи17567757476370882	од739884612827048	тест_без_записа/извор/aaa	66
274468a132c847a48e42efd801178cb1	ТИП2	пи8156992878025093	од45059839053777784	тест_без_записа/извор/aaa	67
ffda7f20b3f24d249467963d916de611	ТИП2	пи10896679551658683	од8895968116520481	тест_без_записа/извор/aaa	68
af6c94fea50e4f6db3c12f0b2c8425d1	ТИП2	пи35372898165420696	од5070587089054723	тест_без_записа/извор/aaa	69
6a102f4728244905a9ea4e2975c9a391	ТИП2	пи9253210178412111	од2564231289511727	тест_без_записа/извор/aaa	70
85526bc7b82f4f3c85ef78aaec8d8d71	ТИП2	пи494865672123855	од18377205913050643	тест_без_записа/извор/aaa	71
80dd264a14fc4e73bc3d31dcae8da901	ТИП2	пи31114852412495997	од2733410414467241	тест_без_записа/извор/aaa	72
cb18eb4136474e55a3508a563cd82ba1	ТИП2	пи6223969756123818	од7360420435788735	тест_без_записа/извор/aaa	73
8d013254e56840a39be7aa031fa65e11	ТИП2	пи5973737381528147	од9306377829187582	тест_без_записа/извор/aaa	74
eb954920743d4090acc2e24adb6bcf41	ТИП2	пи6552811522019234	од563462470017353	тест_без_записа/извор/aaa	75
75bc05fdbfc045c380c52829bddafa41	ТИП2	пи674544331372289	од5580590197589719	тест_без_записа/извор/aaa	76
ecd34dad6c4947aca84695becaa39db1	ТИП2	пи9566273429680525	од18247502518558156	тест_без_записа/извор/aaa	77
941491af847e4401bc6c2223039e4541	ТИП2	пи009304175444344365	од7254513603406495	тест_без_записа/извор/aaa	78
5da3b396b3434968b4a9193c35913751	ТИП2	пи13989124873105796	од6363322739464264	тест_без_записа/извор/aaa	79
1377bae38db645c6920fba7a6add8721	ТИП2	пи1342045089332412	од4614310886064341	тест_без_записа/извор/aaa	80
1fe622a0d34a4de29e5001ccfeb3d9d1	ТИП2	пи8703709369169479	од3406244651858408	тест_без_записа/извор/aaa	81
38b3e29a6c6b4711bafd87437f6afd21	ТИП2	пи5625447937258119	од14630975636399346	тест_без_записа/извор/aaa	82
d7cb7c23ea3f4bb192ea87c61f632f71	ТИП2	пи08859816326235159	од8646032726053828	тест_без_записа/извор/aaa	83
c5e4cdf268774a99b0e3defa2c6b11e1	ТИП2	пи9170694048232021	од022454610560556754	тест_без_записа/извор/aaa	84
8118b00fa6c94d8fa6e2795aa63b2381	ТИП2	пи9954736205991911	од19154019726094906	тест_без_записа/извор/aaa	85
86fcd8bf51944ac98caa658d44228551	ТИП2	пи9645846710438453	од2149750731047817	тест_без_записа/извор/aaa	86
9c04813dd84e4c3ebb689e614c80dd81	ТИП2	пи25913688254879985	од8807560058817706	тест_без_записа/извор/aaa	87
5278076c13e24129970cde6904625341	ТИП2	пи07196636563935888	од7653061666065971	тест_без_записа/извор/aaa	88
13bb0eeec0c84ad5b59b28092ff49e91	ТИП2	пи7054748496051599	од31527887206739147	тест_без_записа/извор/aaa	89
2f605a72c9e546259e9ba4c6a3a709f1	ТИП2	пи6811049052707894	од9742360431751373	тест_без_записа/извор/aaa	90
3b58b890fc984d04a58eeb1468b88941	ТИП2	пи7236680405904871	од9175191133248177	тест_без_записа/извор/aaa	91
5916603e4a094cf2b481c6e8f5672b91	ТИП2	пи9477065505280462	од4339866425322061	тест_без_записа/извор/aaa	92
3f84e5288c544cd98d7039f22422b082	ТИП3	пи2435091406313865	од0473766145966803	тест_без_записа/извор/aaa	2
0611f48759134762a8573f1517ed75f2	ТИП3	пи4884986778316034	од1945528174985205	тест_без_записа/извор/aaa	3
aa9f9341b91343ed8b71c32300520182	ТИП3	пи5065553742337234	од728714641051765	тест_без_записа/извор/aaa	4
570e8bc6374a42e2afec2cac922b85c2	ТИП3	пи520405289736645	од5616477467370938	тест_без_записа/извор/aaa	5
017127dd7da94a0aa34343c9dd511872	ТИП3	пи39328914186406483	од33271063677260415	тест_без_записа/извор/aaa	6
581f442bea124a88b002527bf8bde292	ТИП3	пи9311809818156243	од7366747028279025	тест_без_записа/извор/aaa	7
07ecc8660dc849feadff09561ea289f2	ТИП3	пи9116162535455155	од971550471301978	тест_без_записа/извор/aaa	8
0c5c21278023449f9375700ecca44ac2	ТИП3	пи3259676352746598	од24804158231375317	тест_без_записа/извор/aaa	9
84604596927e461d81b871e9f8477522	ТИП3	пи0009168821196668953	од02261829299206708	тест_без_записа/извор/aaa	10
c09b4567782641adb60106ff827ff8b2	ТИП3	пи8419722611757345	од054040286340008126	тест_без_записа/извор/aaa	11
e119abdbae574439830cc2c829b7d072	ТИП3	пи13017037142861887	од28898224395658323	тест_без_записа/извор/aaa	12
d8fdf597f3604d639f4ef6357a6ede32	ТИП3	пи9606637098990491	од31022594922395097	тест_без_записа/извор/aaa	13
d71cd45c1f164e548d7dc2dcb879ea32	ТИП3	пи2281048213258805	од48415587377905334	тест_без_записа/извор/aaa	14
1a73dfbdc41a41efba917c2aca921dc2	ТИП3	пи06007754661255971	од34687969311288414	тест_без_записа/извор/aaa	15
245eaf1bdbc44ced87a1be428ea88762	ТИП3	пи5413531685889694	од4691098742162405	тест_без_записа/извор/aaa	16
3ede8c67b7d341ceab31384693dfe132	ТИП3	пи7532685194151066	од7585004728311068	тест_без_записа/извор/aaa	17
f7251660db90466990b8abb4352e62b2	ТИП3	пи1253705325782406	од5050280408574576	тест_без_записа/извор/aaa	18
1110f9f85057478b8a9fdf9737490d22	ТИП3	пи577982032656951	од9339189264455207	тест_без_записа/извор/aaa	19
abdc1a90b4fa43a68924801cb4bba222	ТИП3	пи3648027128885596	од10759802753084857	тест_без_записа/извор/aaa	20
f2fffc3b5d5049f18abbc64d4e1ff752	ТИП3	пи89747113808418	од5654331286767174	тест_без_записа/извор/aaa	21
8c487102c32f408e99ee04b086141022	ТИП3	пи5370655585760749	од18663949020461745	тест_без_записа/извор/aaa	22
980ef868c576405db6979326164f74a2	ТИП3	пи7756989824175812	од5715117952100799	тест_без_записа/извор/aaa	23
4bb3954494364568803df72f70560072	ТИП3	пи2615728667202023	од6393678373092809	тест_без_записа/извор/aaa	24
82b774a9a9794fd48f5d9f935d3f1542	ТИП3	пи9696159666059152	од8925108298008606	тест_без_записа/извор/aaa	25
9cda9fc9521f47cb9186fd24a2c61f92	ТИП3	пи6115134324878051	од5905745442623626	тест_без_записа/извор/aaa	26
5b4b2515e2a341bab3570aaebfda0352	ТИП3	пи7911766094409202	од4451141443336366	тест_без_записа/извор/aaa	27
6f20c69c966245a78cc3cccc480dcea2	ТИП3	пи7633318072805938	од4854983117809655	тест_без_записа/извор/aaa	28
1d154f105a2a471b9386901e52223c42	ТИП3	пи35426267396861666	од9195451291767216	тест_без_записа/извор/aaa	29
5c0afad459f2408197f17ceb06d9de42	ТИП3	пи9225275520727373	од4004865694410945	тест_без_записа/извор/aaa	30
92ab8c45b5c74323bf0f4fc0d1ead842	ТИП3	пи5678316895009763	од47808780024515407	тест_без_записа/извор/aaa	31
b415e0a2066c474f9d81122c5f6680f2	ТИП3	пи6972479577184282	од878368638196584	тест_без_записа/извор/aaa	32
88ec512faea04a628d171388f6a53c02	ТИП3	пи21672099262697886	од3426739262485454	тест_без_записа/извор/aaa	33
2cd1ee1affd745f1a595503c22b49ea2	ТИП3	пи15925022372159825	од3723179166035926	тест_без_записа/извор/aaa	34
0de0c477bf6c4de0bfe05ab34e108e22	ТИП3	пи25169321444718395	од5386291741218562	тест_без_записа/извор/aaa	35
d9816b14ed204fb089eb192b2d5d79c2	ТИП3	пи3173706777629953	од2863867917399898	тест_без_записа/извор/aaa	36
492d19d278004c408fd7c0099c4eb392	ТИП3	пи9400009618233053	од11661104205065731	тест_без_записа/извор/aaa	37
2f44c561950f42eeb72a797d849f6e42	ТИП3	пи18697230555146582	од15736537995165334	тест_без_записа/извор/aaa	38
7899ff2f4e7842728c83fa6ec7c13522	ТИП3	пи31810093666256256	од600230952028258	тест_без_записа/извор/aaa	39
de6b2c359c994721bf0d72c9bb5cbbe2	ТИП3	пи2822919110714105	од09567702841623837	тест_без_записа/извор/aaa	40
cd4d648448c14fcb8e347fa3218f5532	ТИП3	пи41739376885139345	од9688203131246186	тест_без_записа/извор/aaa	41
6dae6293a4704679a323a1e1ebbead62	ТИП3	пи674353532377293	од13351090118708053	тест_без_записа/извор/aaa	42
c72166797c544521a5fd1db94a51ad52	ТИП3	пи17883992161567752	од8539313697020718	тест_без_записа/извор/aaa	43
d57e473fee7a485fb54972fe7cd67762	ТИП3	пи0532289922779241	од6435738774522314	тест_без_записа/извор/aaa	44
28e5cf643fad4ef4bfa7bfcd7cdbfdb2	ТИП3	пи04435435973368973	од6689643941725305	тест_без_записа/извор/aaa	45
