ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
f74ef91cce3b4d05ad999c84d68b55d5	СТРОФА 5	Me gusta tomar mis copas\nAguardiente es lo mejor\nTambién el tequila blanco con su sal le da sabor	Ay, ay, ay, ay\nAy, ay mi amor\nAy mi morena de mi corazón	песме/извор/Canción-del-mariachi.txt	2
f74ef91cce3b4d05ad999c84d68b55d6	СТРОФА 6	Ay, ay, ay, ay\nAy, ay mi amor\nAy mi morena de mi corazón	Me gusta tocar la guitarra\nMe gusta cantar el sol\nEl mariachi…	песме/извор/Canción-del-mariachi.txt	2
7e80eb43c4db42f2aecf4dbbd95ac280	СТРОФА 0	Du schwarzer Zigeuner (Vico Torriani)	Du schwarzer Zigeuner, komm spiel mir was vor\nDenn ich will vergessen heut', was ich verlor\nDu schwarzer Zigeuner, du kennst meinen Schmerz\nUnd wenn deine Geige weint, weint auch mein Herz	песме/извор/Du-schwarzer-Zigeuner.txt	2
7e80eb43c4db42f2aecf4dbbd95ac281	СТРОФА 1	Du schwarzer Zigeuner, komm spiel mir was vor\nDenn ich will vergessen heut', was ich verlor\nDu schwarzer Zigeuner, du kennst meinen Schmerz\nUnd wenn deine Geige weint, weint auch mein Herz	refren.1\nSpiel mir das süße Lied, aus goldener Zeit\nSpiel mir das alte Lied, von Lieb' und Leid\nDu schwarzer Zigeuner, komm spiel mir ins Ohr\nDenn ich will vergessen ganz, was ich verlor	песме/извор/Du-schwarzer-Zigeuner.txt	2
7e80eb43c4db42f2aecf4dbbd95ac282	СТРОФА 2	refren.1\nSpiel mir das süße Lied, aus goldener Zeit\nSpiel mir das alte Lied, von Lieb' und Leid\nDu schwarzer Zigeuner, komm spiel mir ins Ohr\nDenn ich will vergessen ganz, was ich verlor	Heut kann ich nicht schlafen geh'n, heut find ich keine Ruh'\nIch will Tanz und Lichterglanz, und Musik dazu\nGrad weil ich so traurig bin, drum bleib ich nicht allein\nWill mein Herz betören, bei Musik und Wein	песме/извор/Du-schwarzer-Zigeuner.txt	2
7e80eb43c4db42f2aecf4dbbd95ac283	СТРОФА 3	Heut kann ich nicht schlafen geh'n, heut find ich keine Ruh'\nIch will Tanz und Lichterglanz, und Musik dazu\nGrad weil ich so traurig bin, drum bleib ich nicht allein\nWill mein Herz betören, bei Musik und Wein	prva strofa al samo muzika bez pevanja	песме/извор/Du-schwarzer-Zigeuner.txt	2
7e80eb43c4db42f2aecf4dbbd95ac284	СТРОФА 4	prva strofa al samo muzika bez pevanja	refren.2\nSpiel mir das süsse Lied, aus goldener Zeit\nSpiel mir das alte Lied, von Lieb' und Leid\nDu schwarzer Zigeuner, komm spiel mir ins Ohr\nDenn ich will vergessen ganz, was ich verlor	песме/извор/Du-schwarzer-Zigeuner.txt	2
0dc502bce6a447abb40d6364bc207610	СТРОФА 0	Ich hatte einen Kameraden	Ich hatt’ einen Kameraden,\nEinen bessern findst du nit.\nDie Trommel schlug zum Streite,\nEr ging an meiner Seite\nIn gleichem Schritt und Tritt.	песме/извор/Ich-hatte-einen-Kameraden.txt	2
0dc502bce6a447abb40d6364bc207611	СТРОФА 1	Ich hatt’ einen Kameraden,\nEinen bessern findst du nit.\nDie Trommel schlug zum Streite,\nEr ging an meiner Seite\nIn gleichem Schritt und Tritt.	Eine Kugel kam geflogen,\nGilt sie mir oder gilt sie dir?\nIhn hat es weggerissen,\nEr liegt zu meinen Füßen,\nAls wär’s ein Stück von mir.	песме/извор/Ich-hatte-einen-Kameraden.txt	2
0dc502bce6a447abb40d6364bc207612	СТРОФА 2	Eine Kugel kam geflogen,\nGilt sie mir oder gilt sie dir?\nIhn hat es weggerissen,\nEr liegt zu meinen Füßen,\nAls wär’s ein Stück von mir.	Will mir die Hand noch reichen,\nDerweil ich eben lad.\nKann dir die Hand nicht geben,\nBleib du im ew’gen Leben\nMein guter Kamerad!	песме/извор/Ich-hatte-einen-Kameraden.txt	2
8c4935237fb946c4aa21db55a2a4a440	СТРОФА 0	Kraj pendžera Jusuf stari	Kraj pendžera Jusuf stari\nkahvu srče, čibuk žari\ngleda šeher grad\ni sjeća se davnih dana\nonog vakta i zemana\nkad je bio mlad	песме/извор/Kraj-pendžera-Jusuf-stari.txt	2
8c4935237fb946c4aa21db55a2a4a441	СТРОФА 1	Kraj pendžera Jusuf stari\nkahvu srče, čibuk žari\ngleda šeher grad\ni sjeća se davnih dana\nonog vakta i zemana\nkad je bio mlad	K'o jelen je nekad bio\nkonje jah'o, vino pio\nJusuf soko siv\ns djevojkama sevdisao\nuz šargiju pjevat znao\nkao niko živ	песме/извор/Kraj-pendžera-Jusuf-stari.txt	2
8c4935237fb946c4aa21db55a2a4a442	СТРОФА 2	K'o jelen je nekad bio\nkonje jah'o, vino pio\nJusuf soko siv\ns djevojkama sevdisao\nuz šargiju pjevat znao\nkao niko živ	O mladosti, zlatni dani\nđulistane poharani\ndivna li si, haj\nđul-beharo ime slatko\nZehro, Suhro, Lejlo Hatko\nvaj, sevdahu, vaj	песме/извор/Kraj-pendžera-Jusuf-stari.txt	2
8c4935237fb946c4aa21db55a2a4a443	СТРОФА 3	O mladosti, zlatni dani\nđulistane poharani\ndivna li si, haj\nđul-beharo ime slatko\nZehro, Suhro, Lejlo Hatko\nvaj, sevdahu, vaj	Šta je život, dva koraka\nod avlije do sokaka\nkratak kaljav put\nšapće Jusuf mutna čela\nniz bradu mu suza vrela\nkaplje na dlan žut	песме/извор/Kraj-pendžera-Jusuf-stari.txt	2
c95409cabab340cf8ee3c688964c2680	СТРОФА 0	Mito Bekrijo	Ponoć već je prošla\nvreme da se spije\nsrce još je budno\ndavnu želju krije\nej, kraj pendžera stojim\nčekam da ti vrata otvorim	песме/извор/Mito-Bekrijo.txt	2
c95409cabab340cf8ee3c688964c2681	СТРОФА 1	Ponoć već je prošla\nvreme da se spije\nsrce još je budno\ndavnu želju krije\nej, kraj pendžera stojim\nčekam da ti vrata otvorim	(refren.1 x2)\nZašto dušo ne dođeš\nda me kući povedeš\nda ti svoje srce predam\nda ti staru majku gledam\nMito, Mito bekrijo	песме/извор/Mito-Bekrijo.txt	2
c95409cabab340cf8ee3c688964c2682	СТРОФА 2	(refren.1 x2)\nZašto dušo ne dođeš\nda me kući povedeš\nda ti svoje srce predam\nda ti staru majku gledam\nMito, Mito bekrijo	Obećo si Mito\nda ćes jedne noći\nkad se varoš smiri\nti po mene doći\nej, cveće tvoje belo\nveć je čekajući uvelo	песме/извор/Mito-Bekrijo.txt	2
c95409cabab340cf8ee3c688964c2683	СТРОФА 3	Obećo si Mito\nda ćes jedne noći\nkad se varoš smiri\nti po mene doći\nej, cveće tvoje belo\nveć je čekajući uvelo	(refren.2 x2)\nZašto dušo ne dođeš\nda me kući povedeš\nda ti svoje srce predam\nda ti staru majku gledam\nMito, Mito bekrijo	песме/извор/Mito-Bekrijo.txt	2
c95409cabab340cf8ee3c688964c2684	СТРОФА 4	(refren.2 x2)\nZašto dušo ne dođeš\nda me kući povedeš\nda ti svoje srce predam\nda ti staru majku gledam\nMito, Mito bekrijo	Sa drugari svoji\npo me'ane odiš\ns vino i sa pesma\nnoći ti provodiš\nej, mladost pusta prođe\nMito, ti po mene ne dođe	песме/извор/Mito-Bekrijo.txt	2
c95409cabab340cf8ee3c688964c2685	СТРОФА 5	Sa drugari svoji\npo me'ane odiš\ns vino i sa pesma\nnoći ti provodiš\nej, mladost pusta prođe\nMito, ti po mene ne dođe	(refren 2x)\nZašto dušo ne dođeš\nda me kući povedeš\nda ti svoje srce predam\nda ti staru majku gledam\nMito, Mito bekrijo	песме/извор/Mito-Bekrijo.txt	2
69f39b19c9cb4e548c2e63e3ab77a1f0	СТРОФА 0	Panonski mornar	Gledam Banat, Srem i Bačku s’ Fruške Gore\nGledam tako a u duši lom\nTu je nekad, kažu knjige – bilo more\nČekalo me pa presušilo	песме/извор/Panonski-mornar.txt	2
69f39b19c9cb4e548c2e63e3ab77a1f1	СТРОФА 1	Gledam Banat, Srem i Bačku s’ Fruške Gore\nGledam tako a u duši lom\nTu je nekad, kažu knjige – bilo more\nČekalo me pa presušilo	Rođeni sam moreplovac ko Magelan\nIl još bolje k’o admiral Kuk\nU ravnici usred njiva gubim elan\nNasukan u žitu morski vuk	песме/извор/Panonski-mornar.txt	2
69f39b19c9cb4e548c2e63e3ab77a1f2	СТРОФА 2	Rođeni sam moreplovac ko Magelan\nIl još bolje k’o admiral Kuk\nU ravnici usred njiva gubim elan\nNasukan u žitu morski vuk	Mog mora nema i ne znam šta da radim\nMoj stari kaže da ni Dunav nije loš\nMog mora nema, al’ ja živim u nadi\nDa možda, ipak, negde srešćemo se još	песме/извор/Panonski-mornar.txt	2
69f39b19c9cb4e548c2e63e3ab77a1f3	СТРОФА 3	Mog mora nema i ne znam šta da radim\nMoj stari kaže da ni Dunav nije loš\nMog mora nema, al’ ja živim u nadi\nDa možda, ipak, negde srešćemo se još	Život mi je zato gorak kao tonik\nTuga moja bez kraja i dna\nAl’ na sreću tu je Mesec svetionik\nVodi me kroz plave vode sna	песме/извор/Panonski-mornar.txt	2
69f39b19c9cb4e548c2e63e3ab77a1f4	СТРОФА 4	Život mi je zato gorak kao tonik\nTuga moja bez kraja i dna\nAl’ na sreću tu je Mesec svetionik\nVodi me kroz plave vode sna	O, gde baš mene, da tako nešto snađe\nOvo je priča i za suze i za smeh\nPoneki mornar možda ostane bez lađe\nAli bez mora, to je izuzetan peh	песме/извор/Panonski-mornar.txt	2
e0b06ea472624e70bb90a8c3fc2035c0	СТРОФА 0	ROTA	Nie rzucim ziemi, skąd nasz ród.\nNie damy pogrześć mowy.\nPolski my naród, polski lud,\nKrólewski szczep Piastowy.\nNie damy, by nas zgnębił wróg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	песме/извор/ROTA.txt	2
e0b06ea472624e70bb90a8c3fc2035c1	СТРОФА 1	Nie rzucim ziemi, skąd nasz ród.\nNie damy pogrześć mowy.\nPolski my naród, polski lud,\nKrólewski szczep Piastowy.\nNie damy, by nas zgnębił wróg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	Do krwi ostatniej kropli z żył\nBronić będziemy Ducha,\nAż się rozpadnie w proch i w pył\nKrzyżacka zawierucha.\nTwierdzą nam będzie każdy próg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	песме/извор/ROTA.txt	2
e0b06ea472624e70bb90a8c3fc2035c2	СТРОФА 2	Do krwi ostatniej kropli z żył\nBronić będziemy Ducha,\nAż się rozpadnie w proch i w pył\nKrzyżacka zawierucha.\nTwierdzą nam będzie każdy próg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	Nie będzie Niemiec pluł nam w twarz\nNi dzieci nam germanił,\nOrężny wstanie hufiec nasz,\nDuch będzie nam hetmanił.\nPójdziem, gdy zabrzmi złoty róg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	песме/извор/ROTA.txt	2
e0b06ea472624e70bb90a8c3fc2035c3	СТРОФА 3	Nie będzie Niemiec pluł nam w twarz\nNi dzieci nam germanił,\nOrężny wstanie hufiec nasz,\nDuch będzie nam hetmanił.\nPójdziem, gdy zabrzmi złoty róg.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	Nie damy miana Polski zgnieść\nNie pójdziem żywo w trumnę.\nNa Polski imię, na jej cześć\nPodnosim czoła dumne,\nOdzyska ziemię dziadów wnuk.\nTak nam dopomóż Bóg!\nTak nam dopomóż Bóg!	песме/извор/ROTA.txt	2
56445a68bc284baaa42dff3d62baefd0	СТРОФА 0	Ratnik paorskog srca	Kada se Braca devetnaeste vrn’o\nSa dalekog fronta ‘di soldat je biv’o\nPrič’o nam kako ga strefilo zrno\nPa zavrto rukav i to pokaziv’o\nA mi, mi smo bili derani	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd1	СТРОФА 1	Kada se Braca devetnaeste vrn’o\nSa dalekog fronta ‘di soldat je biv’o\nPrič’o nam kako ga strefilo zrno\nPa zavrto rukav i to pokaziv’o\nA mi, mi smo bili derani	Prič’o nam Braca o mirisu mora\nI o patroli od koje je bež’o\nPa kako je opsov’o nekog majora\nI zbog tog posle na robiji lež’o\nA mi, mi smo bili derani	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd2	СТРОФА 2	Prič’o nam Braca o mirisu mora\nI o patroli od koje je bež’o\nPa kako je opsov’o nekog majora\nI zbog tog posle na robiji lež’o\nA mi, mi smo bili derani	Prič’o nam kako je preš’o Karpate\nZujali meci ko rojevi pčela\nRekao je rat je krvav da znate\nAl’ nije mi žao ni ljudi ni sela\nEj, žao mi konja	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd3	СТРОФА 3	Prič’o nam kako je preš’o Karpate\nZujali meci ko rojevi pčela\nRekao je rat je krvav da znate\nAl’ nije mi žao ni ljudi ni sela\nEj, žao mi konja	Kada se Braca devetnaeste vrn’o\nSvake je večeri prič’o na šoru\nKoliko je curica usput prevrn’o\nI kako topovi livade oru\nA mi, mi smo bili derani	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd4	СТРОФА 4	Kada se Braca devetnaeste vrn’o\nSvake je večeri prič’o na šoru\nKoliko je curica usput prevrn’o\nI kako topovi livade oru\nA mi, mi smo bili derani	I čim Braca korak iz avlije kroči\nSkupi se društvo iz našeg sokaka\nA svi smo imali velike oči\nPrepuna srca i maštu dečaka\nPa da, jer tad smo bili derani	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd5	СТРОФА 5	I čim Braca korak iz avlije kroči\nSkupi se društvo iz našeg sokaka\nA svi smo imali velike oči\nPrepuna srca i maštu dečaka\nPa da, jer tad smo bili derani	Psov’o je Braca i krivce i žrtve\nPuške i vaške i rov prepun blata\nRek’o je ne mož’ izbrojati mrtve\nJer su se carevi igrali rata\nEj, žao mi konja	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd6	СТРОФА 6	Psov’o je Braca i krivce i žrtve\nPuške i vaške i rov prepun blata\nRek’o je ne mož’ izbrojati mrtve\nJer su se carevi igrali rata\nEj, žao mi konja	Negde u Braci je paorski koren\nI može rata i rata da bude\nKad nije paor za soldata stvoren\nVolije konje i zemlju neg’ ljude	песме/извор/Ratnik-paorskog-srca.txt	2
56445a68bc284baaa42dff3d62baefd7	СТРОФА 7	Negde u Braci je paorski koren\nI može rata i rata da bude\nKad nije paor za soldata stvoren\nVolije konje i zemlju neg’ ljude	A mi, a mi smo bili derani\nI sve još je vredelo za nas\nHej, hej, konji beli nebom terani\nKroz san i kroz oblake u kas	песме/извор/Ratnik-paorskog-srca.txt	2
07a4956cde434bd6b7d2b384c8ed8a90	СТРОФА 0	SS marschiert in Feindesland	SS marschiert in Feindesland\nUnd singt ein Teufelslied\nEin Schütze steht am Wolgastrand\nUnd leise summt er mit	песме/извор/SS-marschiert-in-Feindesland.txt	2
07a4956cde434bd6b7d2b384c8ed8a91	СТРОФА 1	SS marschiert in Feindesland\nUnd singt ein Teufelslied\nEin Schütze steht am Wolgastrand\nUnd leise summt er mit	Wir pfeifen auf Unten und Oben\nUnd uns kann die ganze Welt\nVerfluchen oder auch loben,\nGrad wie es jedem gefällt	песме/извор/SS-marschiert-in-Feindesland.txt	2
07a4956cde434bd6b7d2b384c8ed8a92	СТРОФА 2	Wir pfeifen auf Unten und Oben\nUnd uns kann die ganze Welt\nVerfluchen oder auch loben,\nGrad wie es jedem gefällt	(Refren 2x)\nWo wir sind da geht's immer vorwärts\nUnd der Teufel, der lacht nur dazu\nHa, ha, ha, ha, ha, ha\nWir kämpfen für Deutschland\nWir kämpfen für Hitler\nDer Rote kommt niemals zur Ruh'	песме/извор/SS-marschiert-in-Feindesland.txt	2
07a4956cde434bd6b7d2b384c8ed8a93	СТРОФА 3	(Refren 2x)\nWo wir sind da geht's immer vorwärts\nUnd der Teufel, der lacht nur dazu\nHa, ha, ha, ha, ha, ha\nWir kämpfen für Deutschland\nWir kämpfen für Hitler\nDer Rote kommt niemals zur Ruh'	Wir kämpften schon in mancher Schlacht\nIn Nord, Süd, Ost und West\nUnd stehen nun zum Kampf bereit\nGegen die rote Pest	песме/извор/SS-marschiert-in-Feindesland.txt	2
07a4956cde434bd6b7d2b384c8ed8a94	СТРОФА 4	Wir kämpften schon in mancher Schlacht\nIn Nord, Süd, Ost und West\nUnd stehen nun zum Kampf bereit\nGegen die rote Pest	SS wird nicht ruh'n wir vernichten\nBis niemand mehr stört Deutschlands Glück\nUnd wenn sich die Reihen auch lichten\nFür uns gibt es nie ein zurück	песме/извор/SS-marschiert-in-Feindesland.txt	2
07a4956cde434bd6b7d2b384c8ed8a95	СТРОФА 5	SS wird nicht ruh'n wir vernichten\nBis niemand mehr stört Deutschlands Glück\nUnd wenn sich die Reihen auch lichten\nFür uns gibt es nie ein zurück	(Refren 2x)	песме/извор/SS-marschiert-in-Feindesland.txt	2
18e1c99b45df46e2960dc128c1288d80	СТРОФА 0	Sokolov greben	Na obali mora\nstajao sam\ni galeba bijelog\nposmatrao let	песме/извор/Sokolov-greben.txt	2
18e1c99b45df46e2960dc128c1288d81	СТРОФА 1	Na obali mora\nstajao sam\ni galeba bijelog\nposmatrao let	Visoko, visoko\ndo zjenice sunca\ndo najljepših snova\nga nosio on	песме/извор/Sokolov-greben.txt	2
18e1c99b45df46e2960dc128c1288d82	СТРОФА 2	Visoko, visoko\ndo zjenice sunca\ndo najljepših snova\nga nosio on	I letio, kružio, gledao, spazio\nzaspalu ribu na dnu\ni letio, kružio, spazio, zgrabio\nzaspalu ribu na dnu	песме/извор/Sokolov-greben.txt	2
18e1c99b45df46e2960dc128c1288d83	СТРОФА 3	I letio, kružio, gledao, spazio\nzaspalu ribu na dnu\ni letio, kružio, spazio, zgrabio\nzaspalu ribu na dnu	Ref.\nPtico sto ljubis zvjezde\nsklopi krila\njer tijelo je tvoje san\nna dlanu mom\nPtico sto ljubis zvjezde\nsklopi krila\njer gnijezdo je tvoje san\nu oku mom	песме/извор/Sokolov-greben.txt	2
05a631b207444353b99eac7732cada00	СТРОФА 0	Wir Lagen Vor Madagaskar	Wir lagen vor Madagaskar\nUnd hatten die Pest an Bord\nIn den Kesseln, da faulte das Wasser\nUnd täglich ging einer über Bord	песме/извор/Wir-Lagen-Vor-Madagaskar.txt	2
05a631b207444353b99eac7732cada01	СТРОФА 1	Wir lagen vor Madagaskar\nUnd hatten die Pest an Bord\nIn den Kesseln, da faulte das Wasser\nUnd täglich ging einer über Bord	(Refren 1/3)\nAhoi, Kameraden, ahoi, ahoi!\nLeb wohl, kleines Mädel, leb wohl, leb wohl!	песме/извор/Wir-Lagen-Vor-Madagaskar.txt	2
05a631b207444353b99eac7732cada02	СТРОФА 2	(Refren 1/3)\nAhoi, Kameraden, ahoi, ahoi!\nLeb wohl, kleines Mädel, leb wohl, leb wohl!	(Refren 2/3)\nWenn das Schifferklavier an Bord ertönt,\nJa da sind die Matrosen so still,\nWeil ein jeder nach seiner Heimat sich sehnt,\nDie er gerne einmal wiedersehen will.	песме/извор/Wir-Lagen-Vor-Madagaskar.txt	2
05a631b207444353b99eac7732cada03	СТРОФА 3	(Refren 2/3)\nWenn das Schifferklavier an Bord ertönt,\nJa da sind die Matrosen so still,\nWeil ein jeder nach seiner Heimat sich sehnt,\nDie er gerne einmal wiedersehen will.	(Refren 3/3)\nUnd sein kleines Mädel, das sehnt er sich her,\nDas zu Haus so heiß ihn geküßt!\nUnd dann schaut er hinaus auf das weite Meer,\nWo fern seine Heimat ist.	песме/извор/Wir-Lagen-Vor-Madagaskar.txt	2
05a631b207444353b99eac7732cada04	СТРОФА 4	(Refren 3/3)\nUnd sein kleines Mädel, das sehnt er sich her,\nDas zu Haus so heiß ihn geküßt!\nUnd dann schaut er hinaus auf das weite Meer,\nWo fern seine Heimat ist.	Wir lagen schon vierzehn Tage,\nKein Wind in den Segeln uns pfiff.\nDer Durst war die größte Plage,\nDann liefen wir auf ein Riff.\n(Refren)	песме/извор/Wir-Lagen-Vor-Madagaskar.txt	2
bfcdb132b3d44036be8f7bc42597d930	СТРОФА 0	Каким ты был	Каким ты был, таким остался,\nОрел степной, казак лихой!\nЗачем, зачем ты снова повстречался,\nЗачем нарушил мой покой?	песме/извор/Каким-ты-был.txt	2
bfcdb132b3d44036be8f7bc42597d931	СТРОФА 1	Каким ты был, таким остался,\nОрел степной, казак лихой!\nЗачем, зачем ты снова повстречался,\nЗачем нарушил мой покой?	Зачем опять в своих утратах\nМеня хотел ты обвинить?\nВ одном, в одном я только виновата,\nЧто нету сил тебя забыть.	песме/извор/Каким-ты-был.txt	2
bfcdb132b3d44036be8f7bc42597d932	СТРОФА 2	Зачем опять в своих утратах\nМеня хотел ты обвинить?\nВ одном, в одном я только виновата,\nЧто нету сил тебя забыть.	Свою судьбу с твоей судьбою\nПускай связать я не могла.\nНо я жила, жила одним тобою,\nЯ всю войну тебя ждала.	песме/извор/Каким-ты-был.txt	2
bfcdb132b3d44036be8f7bc42597d933	СТРОФА 3	Свою судьбу с твоей судьбою\nПускай связать я не могла.\nНо я жила, жила одним тобою,\nЯ всю войну тебя ждала.	Ждала, когда наступят сроки,\nКогда вернешься ты домой…\nИ горьки мне, горьки твои упреки,\nГорячий мой, упрямый мой!..	песме/извор/Каким-ты-был.txt	2
bfcdb132b3d44036be8f7bc42597d934	СТРОФА 4	Ждала, когда наступят сроки,\nКогда вернешься ты домой…\nИ горьки мне, горьки твои упреки,\nГорячий мой, упрямый мой!..	Твоя печаль, твоя обида,\nТвоя тревога ни к чему:\nСмотри, смотри, душа моя открыта,\nТебе открыта одному.	песме/извор/Каким-ты-был.txt	2
bfcdb132b3d44036be8f7bc42597d935	СТРОФА 5	Твоя печаль, твоя обида,\nТвоя тревога ни к чему:\nСмотри, смотри, душа моя открыта,\nТебе открыта одному.	Но ты взглянуть не догадался,\nУмчался вдаль, казак лихой…\nКаким ты был, таким ты и остался,\nНо ты и дорог мне такой.	песме/извор/Каким-ты-был.txt	2
ef6584a6686f4b4894dcdfcaba38aa30	СТРОФА 0	Катюша	Расцветали яблони и груши\nПоплыли туманы над рекой\nВыходила на берег Катюша\nНа высокий берег на крутой	песме/извор/Катюша.txt	2
ef6584a6686f4b4894dcdfcaba38aa31	СТРОФА 1	Расцветали яблони и груши\nПоплыли туманы над рекой\nВыходила на берег Катюша\nНа высокий берег на крутой	Выходила, песню заводила\nПро степного, сизого орла\nПро того, которого любила\nПро того, чьи письма берегла	песме/извор/Катюша.txt	2
ef6584a6686f4b4894dcdfcaba38aa32	СТРОФА 2	Выходила, песню заводила\nПро степного, сизого орла\nПро того, которого любила\nПро того, чьи письма берегла	Ой ты, песня, песенка девичья\nТы лети за ясным солнцем вслед\nИ бойцу на дальнем пограничье\nОт Катюши передай привет	песме/извор/Катюша.txt	2
ef6584a6686f4b4894dcdfcaba38aa33	СТРОФА 3	Ой ты, песня, песенка девичья\nТы лети за ясным солнцем вслед\nИ бойцу на дальнем пограничье\nОт Катюши передай привет	Пусть он вспомнит девушку простую\nи/Пусть услышит, как она поет\nПусть он землю бережет родную\nА любовь Катюша сбережет	песме/извор/Катюша.txt	2
