ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
b6159c8c1a264a45af782f780f49d440	ТИП1	пи5496991677319957	од5735618604879162	тест_одрађено_пола/извор/aaa	44
de806bd6891a4a0487142586e9400120	ТИП1	пи5683699460157572	од8344782252258547	тест_одрађено_пола/извор/aaa	45
a278a80993ce41c7b2ad169ccb129e00	ТИП1	пи14319553258496964	од1623885476076793	тест_одрађено_пола/извор/aaa	46
f31bf85778f74e028751eae01e88bc90	ТИП1	пи8146546820619238	од18455956905024473	тест_одрађено_пола/извор/aaa	47
50bb43cf72c74a87a6010d5ec3162910	ТИП1	пи4153171203097553	од19824401007368098	тест_одрађено_пола/извор/aaa	48
73f63a8e3b264964a94fc620f0fee750	ТИП1	пи6375561502146818	од884706783823888	тест_одрађено_пола/извор/aaa	49
ffe50e8e651d4344931580cb19636f50	ТИП1	пи8830047153338003	од5635877903190365	тест_одрађено_пола/извор/aaa	50
274dc0eb4a6644e5bf8fb48b3e6500c0	ТИП1	пи10101711191030172	од2280472550185043	тест_одрађено_пола/извор/aaa	51
3d92bdba4a6e47d1b279f310d101f4d0	ТИП1	пи5905160733822578	од787026063400484	тест_одрађено_пола/извор/aaa	52
24b0af8416d34b839b344b62d0d6b7b0	ТИП1	пи8137361618143528	од915744448479888	тест_одрађено_пола/извор/aaa	53
1948b75186d24c03864270ade8c66660	ТИП1	пи6803714092972215	од781567647891015	тест_одрађено_пола/извор/aaa	54
6969a9b3268340f7bccdb41d4ffa66e0	ТИП1	пи7860115849919261	од8080022023256066	тест_одрађено_пола/извор/aaa	55
ca26bebad448417980a386b9e0dec620	ТИП1	пи16378401670089893	од6706182014759989	тест_одрађено_пола/извор/aaa	56
42f85d81ba604c7cbc57215d4d830b00	ТИП1	пи8160604411125436	од9418535400612363	тест_одрађено_пола/извор/aaa	57
5095b9c6328f4246a7b5edd4b6101d60	ТИП1	пи573575699550516	од936175236381023	тест_одрађено_пола/извор/aaa	58
29429ba127714655839d0f299900e750	ТИП1	пи6299306420717674	од6791051882741768	тест_одрађено_пола/извор/aaa	59
bab796cb6d4b4aa9a71e50602abbaed0	ТИП1	пи8896614373308355	од9934402421473235	тест_одрађено_пола/извор/aaa	60
695257611a3f44db863cbc8221dcba60	ТИП1	пи15600783463703982	од7681452842944967	тест_одрађено_пола/извор/aaa	61
f4849aa62e154fb58608c06d8be77080	ТИП1	пи4778137123593539	од22776523281265282	тест_одрађено_пола/извор/aaa	62
b2d80dfb43204bfca3030dd31bd94660	ТИП1	пи2697754790537007	од08606434897733661	тест_одрађено_пола/извор/aaa	63
5ff8dcd1ddfc48b79e71105fb20a9be0	ТИП1	пи4028700841215117	од17112860600297874	тест_одрађено_пола/извор/aaa	64
440c23058b7244cca4e3abeacd0e39d0	ТИП1	пи9806282491540439	од22218897169376384	тест_одрађено_пола/извор/aaa	65
e6681fd00d2d49138bab5bc8f23f8ac0	ТИП1	пи01885677015115428	од1043180112878006	тест_одрађено_пола/извор/aaa	66
5ea26b79f4e2483790ce54d9d4922550	ТИП1	пи009287378968913518	од20292601212747974	тест_одрађено_пола/извор/aaa	67
12a06aeeab2245bea8a82b11aff79e70	ТИП1	пи8101490444970236	од5384771549932065	тест_одрађено_пола/извор/aaa	68
3ba57e167bce4e25aa19e20e59b8c9a0	ТИП1	пи06974071582457286	од43275384015022467	тест_одрађено_пола/извор/aaa	69
e1547d8f05c743fdbf4cd1a922a06800	ТИП1	пи4494907090482745	од9232283092382225	тест_одрађено_пола/извор/aaa	70
d8c82dfa7c2d4d7580fbce54a042b250	ТИП1	пи028773205228649568	од7100787308007614	тест_одрађено_пола/извор/aaa	71
4023b2ee89e640598b6ee8ff41cbf080	ТИП1	пи06697328214916631	од735810593933333	тест_одрађено_пола/извор/aaa	72
f608b3a916f3407ab1621a96fea10e81	ТИП2	пи7210679869149969	од45848657787531066	тест_одрађено_пола/извор/aaa	2
cc70f3a9ef684346bca776117c0a2d31	ТИП2	пи8773683123843681	од8620070304703864	тест_одрађено_пола/извор/aaa	3
00faa96541d54963854ef004b929f261	ТИП2	пи5019702605690805	од6890278410475914	тест_одрађено_пола/извор/aaa	4
fb86e858c36e4928a7cf5bde4780e701	ТИП2	пи49092260590366665	од37318897273812723	тест_одрађено_пола/извор/aaa	5
95a7255d2d6b4a89abe9e391c9f7bf81	ТИП2	пи39587851650841244	од4742032495867443	тест_одрађено_пола/извор/aaa	6
30fc1d334c4047218bf57850b17cf2e1	ТИП2	пи5542225369847278	од20427011816581586	тест_одрађено_пола/извор/aaa	7
ddc66bc1b00048b6a84720256638ddd1	ТИП2	пи9567763757647324	од8517712786660806	тест_одрађено_пола/извор/aaa	8
f3d3d19075114612a0db2073160b8211	ТИП2	пи7180562143303678	од6295165627111688	тест_одрађено_пола/извор/aaa	9
fcea829f0e424a72823a632f087973f1	ТИП2	пи7075754277735437	од2613610977918376	тест_одрађено_пола/извор/aaa	10
0fa6405906c04ac683c2335bc9dd03b1	ТИП2	пи5599703655435668	од5582779270918979	тест_одрађено_пола/извор/aaa	11
843bdce4d78a41daa321e99d605f3bd1	ТИП2	пи5226760845813808	од9654176719326911	тест_одрађено_пола/извор/aaa	12
48a7d44dc9d24f4c969500aaecff0271	ТИП2	пи45744812005167856	од7488241607312518	тест_одрађено_пола/извор/aaa	13
7258ab68bc59494580768d4f273b3841	ТИП2	пи7115574826774547	од5049454353257602	тест_одрађено_пола/извор/aaa	14
fb545e6a1e7b435fbae4e2658d9dd4d1	ТИП2	пи6731624403083627	од06621012465963372	тест_одрађено_пола/извор/aaa	15
0b612f8185ce4f9eab8b3611c2f5eab1	ТИП2	пи9218409877088943	од1985015103215949	тест_одрађено_пола/извор/aaa	16
d3ef5c8817a24ee9af10e12118afe5c1	ТИП2	пи27175307292201556	од6709338434330376	тест_одрађено_пола/извор/aaa	17
f74b44c50e974b33bd8e9ad91066d211	ТИП2	пи8186014005813165	од8823343846864686	тест_одрађено_пола/извор/aaa	18
90ac3ef66dc94e5d907f6f4904b18721	ТИП2	пи7111465943081888	од1979985972982481	тест_одрађено_пола/извор/aaa	19
2c43773d633f43b88eb55780b9a26e91	ТИП2	пи27619671671714074	од05026810474782428	тест_одрађено_пола/извор/aaa	20
7c8e499e9d03402ab650a60e8ecb22a1	ТИП2	пи8075617823366009	од02940477804395103	тест_одрађено_пола/извор/aaa	21
72b80507e98749218abb5ca3d60c8fe1	ТИП2	пи5113515077677088	од6183360034010119	тест_одрађено_пола/извор/aaa	22
5475e5887d884ddb9f0077c88e5ae7d1	ТИП2	пи8062496743177602	од0018384256681375222	тест_одрађено_пола/извор/aaa	23
8676cb0e73f04042983e6e0026e35ee1	ТИП2	пи8153752814029969	од38776081959236497	тест_одрађено_пола/извор/aaa	24
7d770157d266461eaf5e289590cbd6c1	ТИП2	пи7130965013593704	од6991036157014837	тест_одрађено_пола/извор/aaa	25
b3337fb3747245828c2cbe55630df771	ТИП2	пи7654831864014073	од6934055636904815	тест_одрађено_пола/извор/aaa	26
69e56269efe34915a2191616ec8fda51	ТИП2	пи6229330505682622	од6018381591278783	тест_одрађено_пола/извор/aaa	27
380ed1fc6404412cb77b1677e3ebe831	ТИП2	пи3131940858315234	од9848494631264864	тест_одрађено_пола/извор/aaa	28
548ffe39760e476ea58ccc8647b396b1	ТИП2	пи8343768637047998	од9242147384376156	тест_одрађено_пола/извор/aaa	29
415bb932598e414499d25bb4e7123b41	ТИП2	пи8292241362611258	од34394569632261185	тест_одрађено_пола/извор/aaa	30
cf65e68521a84224bb2affff86f09731	ТИП2	пи6975726317930138	од5333646260671822	тест_одрађено_пола/извор/aaa	31
a64df5896d89480ca44c23ad406226f1	ТИП2	пи15554283570716843	од956718531007002	тест_одрађено_пола/извор/aaa	32
f6c625e823a145cbbd917c5e3fa2a3b1	ТИП2	пи000421753525651658	од5537813253869168	тест_одрађено_пола/извор/aaa	33
0a29b84d6cf74b37bc4cab1316876621	ТИП2	пи7958666811726344	од6600130286809276	тест_одрађено_пола/извор/aaa	34
d55d718543e44745920956b9b42cc651	ТИП2	пи1089660487603592	од4159979991787546	тест_одрађено_пола/извор/aaa	35
2b25e468880f4041a4603c83474165c1	ТИП2	пи1944961042658686	од3319582227876263	тест_одрађено_пола/извор/aaa	36
8ab4ffadede94147afe602b5e3489831	ТИП2	пи7526922809188689	од5813708657751463	тест_одрађено_пола/извор/aaa	37
7cb059779dc842948516353e8424c391	ТИП2	пи6964881072202974	од07823676097525933	тест_одрађено_пола/извор/aaa	38
b3550ded83a243649741a865361c4ec1	ТИП2	пи9775489392710598	од531700590608478	тест_одрађено_пола/извор/aaa	39
fca71efb35f14f03877a6dca4f437211	ТИП2	пи3771668256976307	од49829088495685314	тест_одрађено_пола/извор/aaa	40
8a11093509b14f9bbd6e38795f144531	ТИП2	пи9573543126752503	од8387692604224457	тест_одрађено_пола/извор/aaa	41
2527204be5b14e18bd39062e683a6701	ТИП2	пи7331509618464507	од14203325277445156	тест_одрађено_пола/извор/aaa	42
c0ed5ebb74af44e595b2583a9b674cb1	ТИП2	пи11563643102886723	од9918373532312119	тест_одрађено_пола/извор/aaa	43
b6159c8c1a264a45af782f780f49d441	ТИП2	пи5548990319659491	од773172606084663	тест_одрађено_пола/извор/aaa	44
de806bd6891a4a0487142586e9400121	ТИП2	пи7677156833318156	од3101888493835414	тест_одрађено_пола/извор/aaa	45
a278a80993ce41c7b2ad169ccb129e01	ТИП2	пи6963431134910145	од5535746780471491	тест_одрађено_пола/извор/aaa	46
f31bf85778f74e028751eae01e88bc91	ТИП2	пи09613756307310506	од19305403599341164	тест_одрађено_пола/извор/aaa	47
50bb43cf72c74a87a6010d5ec3162911	ТИП2	пи7118072325874657	од2504159106287531	тест_одрађено_пола/извор/aaa	48
73f63a8e3b264964a94fc620f0fee751	ТИП2	пи8045513276427972	од39910417429274103	тест_одрађено_пола/извор/aaa	49
ffe50e8e651d4344931580cb19636f51	ТИП2	пи9876228939551533	од19305034623149497	тест_одрађено_пола/извор/aaa	50
274dc0eb4a6644e5bf8fb48b3e6500c1	ТИП2	пи9216423131418371	од15568293397223798	тест_одрађено_пола/извор/aaa	51
3d92bdba4a6e47d1b279f310d101f4d1	ТИП2	пи3627445069045542	од9381268465684619	тест_одрађено_пола/извор/aaa	52
24b0af8416d34b839b344b62d0d6b7b1	ТИП2	пи009662763427081056	од46502604670139813	тест_одрађено_пола/извор/aaa	53
1948b75186d24c03864270ade8c66661	ТИП2	пи6272578722891152	од001484406708579411	тест_одрађено_пола/извор/aaa	54
6969a9b3268340f7bccdb41d4ffa66e1	ТИП2	пи42034240471755957	од6402310324280163	тест_одрађено_пола/извор/aaa	55
ca26bebad448417980a386b9e0dec621	ТИП2	пи8476365173332062	од3138512519193014	тест_одрађено_пола/извор/aaa	56
42f85d81ba604c7cbc57215d4d830b01	ТИП2	пи011567216691173443	од703934109302343	тест_одрађено_пола/извор/aaa	57
5095b9c6328f4246a7b5edd4b6101d61	ТИП2	пи6083589962132533	од5898735741853208	тест_одрађено_пола/извор/aaa	58
29429ba127714655839d0f299900e751	ТИП2	пи4028362866930155	од380656827016281	тест_одрађено_пола/извор/aaa	59
bab796cb6d4b4aa9a71e50602abbaed1	ТИП2	пи11996334979053691	од33288243653085225	тест_одрађено_пола/извор/aaa	60
695257611a3f44db863cbc8221dcba61	ТИП2	пи6125380652599	од5150141964965004	тест_одрађено_пола/извор/aaa	61
f4849aa62e154fb58608c06d8be77081	ТИП2	пи03440990846285308	од6340088135836135	тест_одрађено_пола/извор/aaa	62
b2d80dfb43204bfca3030dd31bd94661	ТИП2	пи34844478881295626	од4709142545455899	тест_одрађено_пола/извор/aaa	63
5ff8dcd1ddfc48b79e71105fb20a9be1	ТИП2	пи47412333338335644	од6459286434872927	тест_одрађено_пола/извор/aaa	64
440c23058b7244cca4e3abeacd0e39d1	ТИП2	пи2764196264684524	од31778785634529616	тест_одрађено_пола/извор/aaa	65
e6681fd00d2d49138bab5bc8f23f8ac1	ТИП2	пи664105019584744	од3870873996402936	тест_одрађено_пола/извор/aaa	66
5ea26b79f4e2483790ce54d9d4922551	ТИП2	пи9036289548555259	од0983078154214434	тест_одрађено_пола/извор/aaa	67
12a06aeeab2245bea8a82b11aff79e71	ТИП2	пи908343486866805	од06224831834037747	тест_одрађено_пола/извор/aaa	68
3ba57e167bce4e25aa19e20e59b8c9a1	ТИП2	пи033198779625561725	од8318632748402403	тест_одрађено_пола/извор/aaa	69
e1547d8f05c743fdbf4cd1a922a06801	ТИП2	пи7879231566350294	од457762351711574	тест_одрађено_пола/извор/aaa	70
d8c82dfa7c2d4d7580fbce54a042b251	ТИП2	пи9595153034949258	од6457795874879199	тест_одрађено_пола/извор/aaa	71
4023b2ee89e640598b6ee8ff41cbf081	ТИП2	пи2820061812393433	од2622937177677399	тест_одрађено_пола/извор/aaa	72
f608b3a916f3407ab1621a96fea10e82	ТИП3	пи23351528388095855	од8481498392329408	тест_одрађено_пола/извор/aaa	2
cc70f3a9ef684346bca776117c0a2d32	ТИП3	пи6479646869854909	од8126240994294915	тест_одрађено_пола/извор/aaa	3
00faa96541d54963854ef004b929f262	ТИП3	пи751877024644839	од7589188620170848	тест_одрађено_пола/извор/aaa	4
fb86e858c36e4928a7cf5bde4780e702	ТИП3	пи6967476265006353	од2832020426977424	тест_одрађено_пола/извор/aaa	5
95a7255d2d6b4a89abe9e391c9f7bf82	ТИП3	пи8941769098488245	од5230011191777061	тест_одрађено_пола/извор/aaa	6
30fc1d334c4047218bf57850b17cf2e2	ТИП3	пи1526469451721847	од6899350985007416	тест_одрађено_пола/извор/aaa	7
ddc66bc1b00048b6a84720256638ddd2	ТИП3	пи3612401134812838	од6480783845441704	тест_одрађено_пола/извор/aaa	8
f3d3d19075114612a0db2073160b8212	ТИП3	пи006713700722378424	од4224527625423363	тест_одрађено_пола/извор/aaa	9
fcea829f0e424a72823a632f087973f2	ТИП3	пи9773760740416464	од7170105432921047	тест_одрађено_пола/извор/aaa	10
0fa6405906c04ac683c2335bc9dd03b2	ТИП3	пи6557981226102998	од4635791398011687	тест_одрађено_пола/извор/aaa	11
843bdce4d78a41daa321e99d605f3bd2	ТИП3	пи0965418550713405	од2623148770983066	тест_одрађено_пола/извор/aaa	12
48a7d44dc9d24f4c969500aaecff0272	ТИП3	пи2557456468128213	од7405425769628406	тест_одрађено_пола/извор/aaa	13
7258ab68bc59494580768d4f273b3842	ТИП3	пи9424176856625514	од7842770493853572	тест_одрађено_пола/извор/aaa	14
fb545e6a1e7b435fbae4e2658d9dd4d2	ТИП3	пи0842201506986352	од36313164446222845	тест_одрађено_пола/извор/aaa	15
0b612f8185ce4f9eab8b3611c2f5eab2	ТИП3	пи7128329092452295	од29968138219727525	тест_одрађено_пола/извор/aaa	16
d3ef5c8817a24ee9af10e12118afe5c2	ТИП3	пи3384873701634886	од843002904826781	тест_одрађено_пола/извор/aaa	17
f74b44c50e974b33bd8e9ad91066d212	ТИП3	пи43546090679509586	од48179845895281304	тест_одрађено_пола/извор/aaa	18
90ac3ef66dc94e5d907f6f4904b18722	ТИП3	пи34844470708240194	од9207502827521316	тест_одрађено_пола/извор/aaa	19
2c43773d633f43b88eb55780b9a26e92	ТИП3	пи16036495945711982	од8105958817770502	тест_одрађено_пола/извор/aaa	20
7c8e499e9d03402ab650a60e8ecb22a2	ТИП3	пи7953455618593368	од25323043948507806	тест_одрађено_пола/извор/aaa	21
72b80507e98749218abb5ca3d60c8fe2	ТИП3	пи14766051217508636	од5322874860892374	тест_одрађено_пола/извор/aaa	22
5475e5887d884ddb9f0077c88e5ae7d2	ТИП3	пи8753508971051859	од6601580744453861	тест_одрађено_пола/извор/aaa	23
8676cb0e73f04042983e6e0026e35ee2	ТИП3	пи10206622373811236	од5337259727376737	тест_одрађено_пола/извор/aaa	24
7d770157d266461eaf5e289590cbd6c2	ТИП3	пи6695423076872993	од6434820770235684	тест_одрађено_пола/извор/aaa	25
b3337fb3747245828c2cbe55630df772	ТИП3	пи4721231378162076	од13690274117234158	тест_одрађено_пола/извор/aaa	26
69e56269efe34915a2191616ec8fda52	ТИП3	пи1585674390213747	од2470465568022875	тест_одрађено_пола/извор/aaa	27
380ed1fc6404412cb77b1677e3ebe832	ТИП3	пи04038596902950875	од5602254874414979	тест_одрађено_пола/извор/aaa	28
548ffe39760e476ea58ccc8647b396b2	ТИП3	пи44803680801755785	од8497201764529969	тест_одрађено_пола/извор/aaa	29
415bb932598e414499d25bb4e7123b42	ТИП3	пи7527305154454901	од18698916534960786	тест_одрађено_пола/извор/aaa	30
cf65e68521a84224bb2affff86f09732	ТИП3	пи3165478490943613	од961727411959123	тест_одрађено_пола/извор/aaa	31
a64df5896d89480ca44c23ad406226f2	ТИП3	пи08540126810148807	од05883624810970778	тест_одрађено_пола/извор/aaa	32
f6c625e823a145cbbd917c5e3fa2a3b2	ТИП3	пи7130880639775277	од26023440490377636	тест_одрађено_пола/извор/aaa	33
0a29b84d6cf74b37bc4cab1316876622	ТИП3	пи4502538982641775	од9008575535920785	тест_одрађено_пола/извор/aaa	34
d55d718543e44745920956b9b42cc652	ТИП3	пи49253598475172844	од1522456376428717	тест_одрађено_пола/извор/aaa	35
2b25e468880f4041a4603c83474165c2	ТИП3	пи9156118124115519	од5074470398824159	тест_одрађено_пола/извор/aaa	36
8ab4ffadede94147afe602b5e3489832	ТИП3	пи09677406006214118	од14201161463120238	тест_одрађено_пола/извор/aaa	37
7cb059779dc842948516353e8424c392	ТИП3	пи8991574498289889	од6574638663525413	тест_одрађено_пола/извор/aaa	38
b3550ded83a243649741a865361c4ec2	ТИП3	пи3472422724334061	од6809011651573407	тест_одрађено_пола/извор/aaa	39
fca71efb35f14f03877a6dca4f437212	ТИП3	пи8995524922684002	од06766498378343855	тест_одрађено_пола/извор/aaa	40
8a11093509b14f9bbd6e38795f144532	ТИП3	пи4294686495158243	од14554171905361102	тест_одрађено_пола/извор/aaa	41
2527204be5b14e18bd39062e683a6702	ТИП3	пи7333177458079659	од8450185962885828	тест_одрађено_пола/извор/aaa	42
c0ed5ebb74af44e595b2583a9b674cb2	ТИП3	пи21441479579977962	од39025358752064376	тест_одрађено_пола/извор/aaa	43
b6159c8c1a264a45af782f780f49d442	ТИП3	пи11810517903307527	од7746775834052194	тест_одрађено_пола/извор/aaa	44
de806bd6891a4a0487142586e9400122	ТИП3	пи7973101665917212	од8753174144138216	тест_одрађено_пола/извор/aaa	45
a278a80993ce41c7b2ad169ccb129e02	ТИП3	пи39591157917607833	од4880514540481701	тест_одрађено_пола/извор/aaa	46
f31bf85778f74e028751eae01e88bc92	ТИП3	пи8297253318775453	од8613615807557009	тест_одрађено_пола/извор/aaa	47
50bb43cf72c74a87a6010d5ec3162912	ТИП3	пи07683734832539757	од8115196286765881	тест_одрађено_пола/извор/aaa	48
73f63a8e3b264964a94fc620f0fee752	ТИП3	пи072156710140586	од29663375837506967	тест_одрађено_пола/извор/aaa	49
ffe50e8e651d4344931580cb19636f52	ТИП3	пи22144670664910782	од4721673322269909	тест_одрађено_пола/извор/aaa	50
274dc0eb4a6644e5bf8fb48b3e6500c2	ТИП3	пи7960267003726575	од5078528271625499	тест_одрађено_пола/извор/aaa	51
3d92bdba4a6e47d1b279f310d101f4d2	ТИП3	пи10607947816836849	од5058902990607651	тест_одрађено_пола/извор/aaa	52
24b0af8416d34b839b344b62d0d6b7b2	ТИП3	пи1692505653357198	од8805496422332002	тест_одрађено_пола/извор/aaa	53
1948b75186d24c03864270ade8c66662	ТИП3	пи30573558721219474	од31714651508470326	тест_одрађено_пола/извор/aaa	54
6969a9b3268340f7bccdb41d4ffa66e2	ТИП3	пи23579168045985033	од2839208381195246	тест_одрађено_пола/извор/aaa	55
ca26bebad448417980a386b9e0dec622	ТИП3	пи6562102273106083	од24239816704615902	тест_одрађено_пола/извор/aaa	56
42f85d81ba604c7cbc57215d4d830b02	ТИП3	пи5050039891285926	од7674857011370511	тест_одрађено_пола/извор/aaa	57
5095b9c6328f4246a7b5edd4b6101d62	ТИП3	пи9166990498282098	од3372074633197718	тест_одрађено_пола/извор/aaa	58
29429ba127714655839d0f299900e752	ТИП3	пи6825558238704471	од22870202751735802	тест_одрађено_пола/извор/aaa	59
bab796cb6d4b4aa9a71e50602abbaed2	ТИП3	пи07631416685030579	од8607970934124313	тест_одрађено_пола/извор/aaa	60
695257611a3f44db863cbc8221dcba62	ТИП3	пи636782821196105	од37152284258645174	тест_одрађено_пола/извор/aaa	61
f4849aa62e154fb58608c06d8be77082	ТИП3	пи07678381915410826	од873970831532113	тест_одрађено_пола/извор/aaa	62
b2d80dfb43204bfca3030dd31bd94662	ТИП3	пи6105362089103435	од9280795541633805	тест_одрађено_пола/извор/aaa	63
5ff8dcd1ddfc48b79e71105fb20a9be2	ТИП3	пи3810796995579817	од33720890536521886	тест_одрађено_пола/извор/aaa	64
440c23058b7244cca4e3abeacd0e39d2	ТИП3	пи7607533229005462	од4000586982351647	тест_одрађено_пола/извор/aaa	65
e6681fd00d2d49138bab5bc8f23f8ac2	ТИП3	пи3973154730483205	од49611660197996954	тест_одрађено_пола/извор/aaa	66
5ea26b79f4e2483790ce54d9d4922552	ТИП3	пи11484473532743433	од6853988963482106	тест_одрађено_пола/извор/aaa	67
12a06aeeab2245bea8a82b11aff79e72	ТИП3	пи5206490612565392	од4767564350320309	тест_одрађено_пола/извор/aaa	68
3ba57e167bce4e25aa19e20e59b8c9a2	ТИП3	пи22009397979510203	од7900982183451686	тест_одрађено_пола/извор/aaa	69
e1547d8f05c743fdbf4cd1a922a06802	ТИП3	пи8956631270800427	од5045574222529914	тест_одрађено_пола/извор/aaa	70
d8c82dfa7c2d4d7580fbce54a042b252	ТИП3	пи8592762376211027	од6287595747398923	тест_одрађено_пола/извор/aaa	71
4023b2ee89e640598b6ee8ff41cbf082	ТИП3	пи3084140097640933	од8991694436290706	тест_одрађено_пола/извор/aaa	72
f608b3a916f3407ab1621a96fea10e83	ТИП4	пи3340922839609728	од01721176091932286	тест_одрађено_пола/извор/aaa	2
cc70f3a9ef684346bca776117c0a2d33	ТИП4	пи7985346650004983	од41589070663490313	тест_одрађено_пола/извор/aaa	3
