ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
e56b054a076b471ca2ea0af9b8e87ab0	ЧЛАН <= ЈЕДНИНА	d.. Leben	das Leben	de_Nomen/извор/nomen.tsv	15
47a4993a72ea46bd8893dad9b0de0160	ЧЛАН <= ЈЕДНИНА	d.. Welt	die Welt	de_Nomen/извор/nomen.tsv	16
e105b369f0264354be3571729f2f7c50	ЧЛАН <= ЈЕДНИНА	d.. Mutter	die Mutter	de_Nomen/извор/nomen.tsv	17
bb20e2fa37ea4bf68516ad6a27227ed0	ЧЛАН <= ЈЕДНИНА	d.. Vater	der Vater	de_Nomen/извор/nomen.tsv	18
219059fad3324af983f7a6dad05b9e00	ЧЛАН <= ЈЕДНИНА	d.. Gott	der Gott	de_Nomen/извор/nomen.tsv	19
c25eab02331644e0b3ef0cccb291d060	ЧЛАН <= ЈЕДНИНА	d.. Stadt	die Stadt	de_Nomen/извор/nomen.tsv	20
6bdde39985294699ad5137998786c5b0	ЧЛАН <= ЈЕДНИНА	d.. Art	die Art	de_Nomen/извор/nomen.tsv	21
9223285877eb4386a02f30363505e810	ЧЛАН <= ЈЕДНИНА	d.. Nacht	die Nacht	de_Nomen/извор/nomen.tsv	22
2be7b70ac6de48cc86808cc96b7d0cd0	ЧЛАН <= ЈЕДНИНА	d.. Wort	das Wort	de_Nomen/извор/nomen.tsv	23
dd3d79f54051422dbbb3beab0e8003c0	ЧЛАН <= ЈЕДНИНА	d.. Tag	der Tag	de_Nomen/извор/nomen.tsv	24
3648d268ed0c4363a05af321ed2a9150	ЧЛАН <= ЈЕДНИНА	d.. Kopf	der Kopf	de_Nomen/извор/nomen.tsv	25
5839cec31c794da4ac86453039c18330	ЧЛАН <= ЈЕДНИНА	d.. Herz	das Herz	de_Nomen/извор/nomen.tsv	26
12812c9895774bec85d966ad5e20e450	ЧЛАН <= ЈЕДНИНА	d.. Gesicht	das Gesicht	de_Nomen/извор/nomen.tsv	27
81f13e24b9b04bf78fddcb4fb7b443e0	ЧЛАН <= ЈЕДНИНА	d.. Kind	das Kind	de_Nomen/извор/nomen.tsv	28
1fcee323f8154881ae3861dd46f9aad0	ЧЛАН <= ЈЕДНИНА	d.. Haus	das Haus	de_Nomen/извор/nomen.tsv	29
8fcf014fd07d48329777ca60a8041350	ЧЛАН <= ЈЕДНИНА	d.. Seite	die Seite	de_Nomen/извор/nomen.tsv	30
a881086cf1b740aebd860b22c9804600	ЧЛАН <= ЈЕДНИНА	d.. Liebe	die Liebe	de_Nomen/извор/nomen.tsv	31
2f5a9b650ed8471292c310c0bfcbf250	ЧЛАН <= ЈЕДНИНА	d.. Jahr	das Jahr	de_Nomen/извор/nomen.tsv	32
3ce9e65b7761413092b33acf628922c0	ЧЛАН <= ЈЕДНИНА	d.. Leute	die Leute	de_Nomen/извор/nomen.tsv	33
92829c1651c54805b6a4bd1873ae89e0	ЧЛАН <= ЈЕДНИНА	d.. Wasser	das Wasser	de_Nomen/извор/nomen.tsv	34
9bc509efe813453ebc3edb6e4acecf00	ЧЛАН <= ЈЕДНИНА	d.. Natur	die Natur	de_Nomen/извор/nomen.tsv	35
7a224e94845b44938064d315f479ea60	ЧЛАН <= ЈЕДНИНА	d.. Weise	die Weise	de_Nomen/извор/nomen.tsv	36
7d2caba993bd4669915c96fe9ebf27b0	ЧЛАН <= ЈЕДНИНА	d.. Gedanke	der Gedanke	de_Nomen/извор/nomen.tsv	37
b74b6f1f16ed4140ae8c291cb2fa5da0	ЧЛАН <= ЈЕДНИНА	d.. Name	der Name	de_Nomen/извор/nomen.tsv	38
36e7160b97af4abc90615d4fe8d105c0	ЧЛАН <= ЈЕДНИНА	d.. Ende	das Ende	de_Nomen/извор/nomen.tsv	39
8d8193f8ea1649439fa1abd17c23d2a0	ЧЛАН <= ЈЕДНИНА	d.. Wesen	das Wesen	de_Nomen/извор/nomen.tsv	40
1765df1c88124a2aa75c5330bffc1e70	ЧЛАН <= ЈЕДНИНА	d.. König	der König	de_Nomen/извор/nomen.tsv	41
3e69e4d353ea4556b1d21ec98df22aa0	ЧЛАН <= ЈЕДНИНА	d.. Blick	der Blick	de_Nomen/извор/nomen.tsv	42
8ea1d791efa449d0aa4172477517fd70	ЧЛАН <= ЈЕДНИНА	d.. Augenblick	der Augenblick	de_Nomen/извор/nomen.tsv	43
0882a6e3d03a497c99cc7adebc0b0170	ЧЛАН <= ЈЕДНИНА	d.. Weg	der Weg	de_Nomen/извор/nomen.tsv	44
25a8c6f73be34d0280d6be4e0fc30240	ЧЛАН <= ЈЕДНИНА	d.. Seele	die Seele	de_Nomen/извор/nomen.tsv	45
b2464d3162bb4491aeadd8b1cb2a8450	ЧЛАН <= ЈЕДНИНА	d.. Sache	die Sache	de_Nomen/извор/nomen.tsv	46
9480c6b4d4fc46a29ddd1816313a8240	ЧЛАН <= ЈЕДНИНА	d.. Mädchen	das Mädchen	de_Nomen/извор/nomen.tsv	47
dae09b99bf624a7e98125344ee7a1eb0	ЧЛАН <= ЈЕДНИНА	d.. Stimme	die Stimme	de_Nomen/извор/nomen.tsv	48
9d8d829bae274ca7b38d8d4ca08f54c0	ЧЛАН <= ЈЕДНИНА	d.. Zimmer	das Zimmer	de_Nomen/извор/nomen.tsv	49
29f095ff15be4808b96b3cbc2d658610	ЧЛАН <= ЈЕДНИНА	d.. Himmel	der Himmel	de_Nomen/извор/nomen.tsv	50
87594a545b414f2ca3fe6f341e256d90	ЧЛАН <= ЈЕДНИНА	d.. Boden	der Boden	de_Nomen/извор/nomen.tsv	51
477073add6234f8ca86c94c105046880	ЧЛАН <= ЈЕДНИНА	d.. Land	das Land	de_Nomen/извор/nomen.tsv	52
77a7c4e9e87e40cba7d85fd71e581370	ЧЛАН <= ЈЕДНИНА	d.. Arbeit	die Arbeit	de_Nomen/извор/nomen.tsv	53
cdedab24f86d4dcdbff73e355c2ffaf0	ЧЛАН <= ЈЕДНИНА	d.. Sohn	der Sohn	de_Nomen/извор/nomen.tsv	54
6141f8b60d7e4c97a65042ce03e03d00	ЧЛАН <= ЈЕДНИНА	d.. Ding	das Ding	de_Nomen/извор/nomen.tsv	55
ecf619bb40a24254b5fffe237827fd00	ЧЛАН <= ЈЕДНИНА	d.. Luft	die Luft	de_Nomen/извор/nomen.tsv	56
e1e10e95feff4be09c2d07b4df420f60	ЧЛАН <= ЈЕДНИНА	d.. Kraft	die Kraft	de_Nomen/извор/nomen.tsv	57
3d8bec31bb224beda8a48db02c3f6070	ЧЛАН <= ЈЕДНИНА	d.. Erde	die Erde	de_Nomen/извор/nomen.tsv	58
701f6ff3c6a34d44b8160f6789aea680	ЧЛАН <= ЈЕДНИНА	d.. Stelle	die Stelle	de_Nomen/извор/nomen.tsv	59
8b77f9f4dfa54e1f898af9b8907076e0	ЧЛАН <= ЈЕДНИНА	d.. Geist	der Geist	de_Nomen/извор/nomen.tsv	60
148604474f3e4d4c948d78c4e140fc30	ЧЛАН <= ЈЕДНИНА	d.. Fenster	das Fenster	de_Nomen/извор/nomen.tsv	61
f747898ffdbf4e7588ac3479c3fb9e10	ЧЛАН <= ЈЕДНИНА	d.. Freund	der Freund	de_Nomen/извор/nomen.tsv	62
fb5e976a59b047b095d0d13c4aebbda0	ЧЛАН <= ЈЕДНИНА	d.. Form	die Form	de_Nomen/извор/nomen.tsv	63
64da7843b0fd4eb7b2f178ddc8660c80	ЧЛАН <= ЈЕДНИНА	d.. Teil	der Teil	de_Nomen/извор/nomen.tsv	64
a2ad7ac0665a4e438ef89661c5708b00	ЧЛАН <= ЈЕДНИНА	d.. Abend	der Abend	de_Nomen/извор/nomen.tsv	65
c9bde0299f8c45fdbf7b2d232ca18230	ЧЛАН <= ЈЕДНИНА	d.. Stunde	die Stunde	de_Nomen/извор/nomen.tsv	66
ae67b06e11ea4f2999e1fff51ef81bc0	ЧЛАН <= ЈЕДНИНА	d.. Grund	der Grund	de_Nomen/извор/nomen.tsv	67
942dfc6262fd4872a95d2fa175c75d50	ЧЛАН <= ЈЕДНИНА	d.. Geld	das Geld	de_Nomen/извор/nomen.tsv	68
cf61b42aaa6e4fa6865ee826e1880220	ЧЛАН <= ЈЕДНИНА	d.. Wahrheit	die Wahrheit	de_Nomen/извор/nomen.tsv	69
50837c0e429d49b3b6637c9367104a90	ЧЛАН <= ЈЕДНИНА	d.. Licht	das Licht	de_Nomen/извор/nomen.tsv	70
660b791815984cc3bd482ee31b71eec0	ЧЛАН <= ЈЕДНИНА	d.. Sonne	die Sonne	de_Nomen/извор/nomen.tsv	71
c6e523afe2414dd7917cb9b1cba26f10	ЧЛАН <= ЈЕДНИНА	d.. Tod	der Tod	de_Nomen/извор/nomen.tsv	72
7547ab919b264a738c3895379914f230	ЧЛАН <= ЈЕДНИНА	d.. Bewegung	die Bewegung	de_Nomen/извор/nomen.tsv	73
3d8c9469fda549cba33c88fcb5505100	ЧЛАН <= ЈЕДНИНА	d.. Morgen	der/das Morgen	de_Nomen/извор/nomen.tsv	74
dbf2239f4a02432eb05a53d0a8053530	ЧЛАН <= ЈЕДНИНА	d.. Geschichte	die Geschichte	de_Nomen/извор/nomen.tsv	75
82eeffc07d6a4ddb92e2e878daad4050	ЧЛАН <= ЈЕДНИНА	d.. Frage	die Frage	de_Nomen/извор/nomen.tsv	76
62a1213e32634268ad0cb5c6c0eeed10	ЧЛАН <= ЈЕДНИНА	d.. Glück	das Glück	de_Nomen/извор/nomen.tsv	77
fc0ddc26c7264e38a594ac4ae136ba10	ЧЛАН <= ЈЕДНИНА	d.. Recht	das Recht	de_Nomen/извор/nomen.tsv	78
78c93fd81010476297070d90f899cb20	ЧЛАН <= ЈЕДНИНА	d.. Begriff	der Begriff	de_Nomen/извор/nomen.tsv	79
2ca3efeef4534afcb961ac929dcc7ca0	ЧЛАН <= ЈЕДНИНА	d.. Sein	das Sein	de_Nomen/извор/nomen.tsv	80
0263de0fdfe64b0d8a644eb6507072a0	ЧЛАН <= ЈЕДНИНА	d.. Bruder	der Bruder	de_Nomen/извор/nomen.tsv	81
bf2dcd9370754f2c8c1a4ff89029a530	ЧЛАН <= ЈЕДНИНА	d.. Brust	die Brust	de_Nomen/извор/nomen.tsv	82
3319e90fd0c94a54b98ee6e4aaefc9c0	ЧЛАН <= ЈЕДНИНА	d.. Kirche	die Kirche	de_Nomen/извор/nomen.tsv	83
4cd9609cc41642f5909a4180a2eb54b0	ЧЛАН <= ЈЕДНИНА	d.. Macht	die Macht	de_Nomen/извор/nomen.tsv	84
0c8cf7f1c1ce4e368f0708ce1a6e9e80	ЧЛАН <= ЈЕДНИНА	d.. Tochter	die Tochter	de_Nomen/извор/nomen.tsv	85
a4a4daade37c41b9bb0778a87d1e5cd0	ЧЛАН <= ЈЕДНИНА	d.. Sinn	der Sinn	de_Nomen/извор/nomen.tsv	86
ee0b47bb4a7a4ade81a43b15e63f6010	ЧЛАН <= ЈЕДНИНА	d.. Volk	das Volk	de_Nomen/извор/nomen.tsv	87
6d0cbda31c90419189cf27353b0289c0	ЧЛАН <= ЈЕДНИНА	d.. Tisch	der Tisch	de_Nomen/извор/nomen.tsv	88
3a96d4bc48fa44c492e23b58c2d0c330	ЧЛАН <= ЈЕДНИНА	d.. Gestalt	die Gestalt	de_Nomen/извор/nomen.tsv	89
81a4c085847f469abdb88c504d718fd0	ЧЛАН <= ЈЕДНИНА	d.. Platz	der Platz	de_Nomen/извор/nomen.tsv	90
060c3c06fc934b2e8b55b1c16f1d8f90	ЧЛАН <= ЈЕДНИНА	d.. Ruhe	die Ruhe	de_Nomen/извор/nomen.tsv	91
a8215638ae75401687d2deeb75a86580	ЧЛАН <= ЈЕДНИНА	d.. Bild	das Bild	de_Nomen/извор/nomen.tsv	92
e4a56b8b73cd4c3db0c48ef7becff951	MNOЖИНА <= ЈЕДНИНА	Hund	Hunde	de_Nomen/извор/nomen.tsv	2
a64a373fb21245bb9bf61f1105b6d7a1	MNOЖИНА <= ЈЕДНИНА	Katze	Katzen	de_Nomen/извор/nomen.tsv	3
a9f5b6bf7f66447789c00b4f8fb217d1	MNOЖИНА <= ЈЕДНИНА	Pferd	Pferde	de_Nomen/извор/nomen.tsv	4
53fc885d510045e7bd7379843c6ee9d1	MNOЖИНА <= ЈЕДНИНА	Kilo	Kilos	de_Nomen/извор/nomen.tsv	5
7137b7bf228c4a19b96ebc61c2a3f211	MNOЖИНА <= ЈЕДНИНА	Uhr	Uhren	de_Nomen/извор/nomen.tsv	6
6dcf419dca964ff8bb875a5d01fb7ab1	MNOЖИНА <= ЈЕДНИНА	===	===	de_Nomen/извор/nomen.tsv	7
6a15bbe06e644e449257f9aa60fd4141	MNOЖИНА <= ЈЕДНИНА	Zeit	Zeiten	de_Nomen/извор/nomen.tsv	8
78c7a7ecbae447efaf0503e1b2496d71	MNOЖИНА <= ЈЕДНИНА	Herr	Herren	de_Nomen/извор/nomen.tsv	9
5075d01cc9d9412989275841e0c2eca1	MNOЖИНА <= ЈЕДНИНА	Frau	Frauen	de_Nomen/извор/nomen.tsv	10
dc0493b3ca6144a1a958aad1dfb43e01	MNOЖИНА <= ЈЕДНИНА	Mann	Männer	de_Nomen/извор/nomen.tsv	11
1717706617af41628f7f5785c5294ad1	MNOЖИНА <= ЈЕДНИНА	Hand	Hände	de_Nomen/извор/nomen.tsv	12
fe2cf9b690784809aed478f830a3aa01	MNOЖИНА <= ЈЕДНИНА	Auge	Augen	de_Nomen/извор/nomen.tsv	13
51dec0bf3b6949399e9e75225508b8e1	MNOЖИНА <= ЈЕДНИНА	Mensch	Menschen	de_Nomen/извор/nomen.tsv	14
e56b054a076b471ca2ea0af9b8e87ab1	MNOЖИНА <= ЈЕДНИНА	Leben	Leben	de_Nomen/извор/nomen.tsv	15
47a4993a72ea46bd8893dad9b0de0161	MNOЖИНА <= ЈЕДНИНА	Welt	Welten	de_Nomen/извор/nomen.tsv	16
e105b369f0264354be3571729f2f7c51	MNOЖИНА <= ЈЕДНИНА	Mutter	Mütter	de_Nomen/извор/nomen.tsv	17
bb20e2fa37ea4bf68516ad6a27227ed1	MNOЖИНА <= ЈЕДНИНА	Vater	Väter	de_Nomen/извор/nomen.tsv	18
219059fad3324af983f7a6dad05b9e01	MNOЖИНА <= ЈЕДНИНА	Gott	Götter	de_Nomen/извор/nomen.tsv	19
c25eab02331644e0b3ef0cccb291d061	MNOЖИНА <= ЈЕДНИНА	Stadt	Städte	de_Nomen/извор/nomen.tsv	20
6bdde39985294699ad5137998786c5b1	MNOЖИНА <= ЈЕДНИНА	Art	Arten	de_Nomen/извор/nomen.tsv	21
9223285877eb4386a02f30363505e811	MNOЖИНА <= ЈЕДНИНА	Nacht	Nächte	de_Nomen/извор/nomen.tsv	22
2be7b70ac6de48cc86808cc96b7d0cd1	MNOЖИНА <= ЈЕДНИНА	Wort	Worte/Wörter	de_Nomen/извор/nomen.tsv	23
dd3d79f54051422dbbb3beab0e8003c1	MNOЖИНА <= ЈЕДНИНА	Tag	Tage	de_Nomen/извор/nomen.tsv	24
3648d268ed0c4363a05af321ed2a9151	MNOЖИНА <= ЈЕДНИНА	Kopf	Köpfe	de_Nomen/извор/nomen.tsv	25
5839cec31c794da4ac86453039c18331	MNOЖИНА <= ЈЕДНИНА	Herz	Herzen	de_Nomen/извор/nomen.tsv	26
12812c9895774bec85d966ad5e20e451	MNOЖИНА <= ЈЕДНИНА	Gesicht	Gesichter	de_Nomen/извор/nomen.tsv	27
81f13e24b9b04bf78fddcb4fb7b443e1	MNOЖИНА <= ЈЕДНИНА	Kind	Kinder	de_Nomen/извор/nomen.tsv	28
1fcee323f8154881ae3861dd46f9aad1	MNOЖИНА <= ЈЕДНИНА	Haus	Häuser	de_Nomen/извор/nomen.tsv	29
8fcf014fd07d48329777ca60a8041351	MNOЖИНА <= ЈЕДНИНА	Seite	Seiten	de_Nomen/извор/nomen.tsv	30
a881086cf1b740aebd860b22c9804601	MNOЖИНА <= ЈЕДНИНА	Liebe	Lieben	de_Nomen/извор/nomen.tsv	31
2f5a9b650ed8471292c310c0bfcbf251	MNOЖИНА <= ЈЕДНИНА	Jahr	Jahre	de_Nomen/извор/nomen.tsv	32
3ce9e65b7761413092b33acf628922c1	MNOЖИНА <= ЈЕДНИНА	Leute	Leute	de_Nomen/извор/nomen.tsv	33
92829c1651c54805b6a4bd1873ae89e1	MNOЖИНА <= ЈЕДНИНА	Wasser	Wasser/Wässer	de_Nomen/извор/nomen.tsv	34
9bc509efe813453ebc3edb6e4acecf01	MNOЖИНА <= ЈЕДНИНА	Natur	Naturen	de_Nomen/извор/nomen.tsv	35
7a224e94845b44938064d315f479ea61	MNOЖИНА <= ЈЕДНИНА	Weise	Weisen	de_Nomen/извор/nomen.tsv	36
7d2caba993bd4669915c96fe9ebf27b1	MNOЖИНА <= ЈЕДНИНА	Gedanke	Gedanken	de_Nomen/извор/nomen.tsv	37
b74b6f1f16ed4140ae8c291cb2fa5da1	MNOЖИНА <= ЈЕДНИНА	Name	Namen	de_Nomen/извор/nomen.tsv	38
36e7160b97af4abc90615d4fe8d105c1	MNOЖИНА <= ЈЕДНИНА	Ende	Enden	de_Nomen/извор/nomen.tsv	39
8d8193f8ea1649439fa1abd17c23d2a1	MNOЖИНА <= ЈЕДНИНА	Wesen	Wesen	de_Nomen/извор/nomen.tsv	40
1765df1c88124a2aa75c5330bffc1e71	MNOЖИНА <= ЈЕДНИНА	König	Könige	de_Nomen/извор/nomen.tsv	41
3e69e4d353ea4556b1d21ec98df22aa1	MNOЖИНА <= ЈЕДНИНА	Blick	Blicke	de_Nomen/извор/nomen.tsv	42
8ea1d791efa449d0aa4172477517fd71	MNOЖИНА <= ЈЕДНИНА	Augenblick	Augenblicke	de_Nomen/извор/nomen.tsv	43
0882a6e3d03a497c99cc7adebc0b0171	MNOЖИНА <= ЈЕДНИНА	Weg	Wege	de_Nomen/извор/nomen.tsv	44
25a8c6f73be34d0280d6be4e0fc30241	MNOЖИНА <= ЈЕДНИНА	Seele	Seelen	de_Nomen/извор/nomen.tsv	45
b2464d3162bb4491aeadd8b1cb2a8451	MNOЖИНА <= ЈЕДНИНА	Sache	Sachen	de_Nomen/извор/nomen.tsv	46
9480c6b4d4fc46a29ddd1816313a8241	MNOЖИНА <= ЈЕДНИНА	Mädchen	Mädchen	de_Nomen/извор/nomen.tsv	47
dae09b99bf624a7e98125344ee7a1eb1	MNOЖИНА <= ЈЕДНИНА	Stimme	Stimmen	de_Nomen/извор/nomen.tsv	48
9d8d829bae274ca7b38d8d4ca08f54c1	MNOЖИНА <= ЈЕДНИНА	Zimmer	Zimmer	de_Nomen/извор/nomen.tsv	49
29f095ff15be4808b96b3cbc2d658611	MNOЖИНА <= ЈЕДНИНА	Himmel	Himmel	de_Nomen/извор/nomen.tsv	50
87594a545b414f2ca3fe6f341e256d91	MNOЖИНА <= ЈЕДНИНА	Boden	Böden	de_Nomen/извор/nomen.tsv	51
477073add6234f8ca86c94c105046881	MNOЖИНА <= ЈЕДНИНА	Land	Länder	de_Nomen/извор/nomen.tsv	52
77a7c4e9e87e40cba7d85fd71e581371	MNOЖИНА <= ЈЕДНИНА	Arbeit	Arbeiten	de_Nomen/извор/nomen.tsv	53
cdedab24f86d4dcdbff73e355c2ffaf1	MNOЖИНА <= ЈЕДНИНА	Sohn	Söhne	de_Nomen/извор/nomen.tsv	54
6141f8b60d7e4c97a65042ce03e03d01	MNOЖИНА <= ЈЕДНИНА	Ding	Dinge	de_Nomen/извор/nomen.tsv	55
ecf619bb40a24254b5fffe237827fd01	MNOЖИНА <= ЈЕДНИНА	Luft	Lüfte	de_Nomen/извор/nomen.tsv	56
e1e10e95feff4be09c2d07b4df420f61	MNOЖИНА <= ЈЕДНИНА	Kraft	Kräfte	de_Nomen/извор/nomen.tsv	57
3d8bec31bb224beda8a48db02c3f6071	MNOЖИНА <= ЈЕДНИНА	Erde	Erden	de_Nomen/извор/nomen.tsv	58
701f6ff3c6a34d44b8160f6789aea681	MNOЖИНА <= ЈЕДНИНА	Stelle	Stellen	de_Nomen/извор/nomen.tsv	59
8b77f9f4dfa54e1f898af9b8907076e1	MNOЖИНА <= ЈЕДНИНА	Geist	Geister	de_Nomen/извор/nomen.tsv	60
148604474f3e4d4c948d78c4e140fc31	MNOЖИНА <= ЈЕДНИНА	Fenster	Fenster	de_Nomen/извор/nomen.tsv	61
f747898ffdbf4e7588ac3479c3fb9e11	MNOЖИНА <= ЈЕДНИНА	Freund	Freunde	de_Nomen/извор/nomen.tsv	62
fb5e976a59b047b095d0d13c4aebbda1	MNOЖИНА <= ЈЕДНИНА	Form	Formen	de_Nomen/извор/nomen.tsv	63
64da7843b0fd4eb7b2f178ddc8660c81	MNOЖИНА <= ЈЕДНИНА	Teil	Teile	de_Nomen/извор/nomen.tsv	64
a2ad7ac0665a4e438ef89661c5708b01	MNOЖИНА <= ЈЕДНИНА	Abend	Abende	de_Nomen/извор/nomen.tsv	65
c9bde0299f8c45fdbf7b2d232ca18231	MNOЖИНА <= ЈЕДНИНА	Stunde	Stunden	de_Nomen/извор/nomen.tsv	66
ae67b06e11ea4f2999e1fff51ef81bc1	MNOЖИНА <= ЈЕДНИНА	Grund	Gründe	de_Nomen/извор/nomen.tsv	67
942dfc6262fd4872a95d2fa175c75d51	MNOЖИНА <= ЈЕДНИНА	Geld	Gelder	de_Nomen/извор/nomen.tsv	68
cf61b42aaa6e4fa6865ee826e1880221	MNOЖИНА <= ЈЕДНИНА	Wahrheit	Wahrheiten	de_Nomen/извор/nomen.tsv	69
50837c0e429d49b3b6637c9367104a91	MNOЖИНА <= ЈЕДНИНА	Licht	Lichter/Lichte	de_Nomen/извор/nomen.tsv	70
660b791815984cc3bd482ee31b71eec1	MNOЖИНА <= ЈЕДНИНА	Sonne	Sonnen	de_Nomen/извор/nomen.tsv	71
c6e523afe2414dd7917cb9b1cba26f11	MNOЖИНА <= ЈЕДНИНА	Tod	Tode	de_Nomen/извор/nomen.tsv	72
7547ab919b264a738c3895379914f231	MNOЖИНА <= ЈЕДНИНА	Bewegung	Bewegungen	de_Nomen/извор/nomen.tsv	73
3d8c9469fda549cba33c88fcb5505101	MNOЖИНА <= ЈЕДНИНА	Morgen	Morgen	de_Nomen/извор/nomen.tsv	74
dbf2239f4a02432eb05a53d0a8053531	MNOЖИНА <= ЈЕДНИНА	Geschichte	Geschichten	de_Nomen/извор/nomen.tsv	75
82eeffc07d6a4ddb92e2e878daad4051	MNOЖИНА <= ЈЕДНИНА	Frage	Fragen	de_Nomen/извор/nomen.tsv	76
62a1213e32634268ad0cb5c6c0eeed11	MNOЖИНА <= ЈЕДНИНА	Glück	-Glück-	de_Nomen/извор/nomen.tsv	77
fc0ddc26c7264e38a594ac4ae136ba11	MNOЖИНА <= ЈЕДНИНА	Recht	Rechte	de_Nomen/извор/nomen.tsv	78
78c93fd81010476297070d90f899cb21	MNOЖИНА <= ЈЕДНИНА	Begriff	Begriffe	de_Nomen/извор/nomen.tsv	79
2ca3efeef4534afcb961ac929dcc7ca1	MNOЖИНА <= ЈЕДНИНА	Sein	-Sein-	de_Nomen/извор/nomen.tsv	80
0263de0fdfe64b0d8a644eb6507072a1	MNOЖИНА <= ЈЕДНИНА	Bruder	Brüder	de_Nomen/извор/nomen.tsv	81
bf2dcd9370754f2c8c1a4ff89029a531	MNOЖИНА <= ЈЕДНИНА	Brust	Brüste	de_Nomen/извор/nomen.tsv	82
3319e90fd0c94a54b98ee6e4aaefc9c1	MNOЖИНА <= ЈЕДНИНА	Kirche	Kirchen	de_Nomen/извор/nomen.tsv	83
4cd9609cc41642f5909a4180a2eb54b1	MNOЖИНА <= ЈЕДНИНА	Macht	Mächte	de_Nomen/извор/nomen.tsv	84
0c8cf7f1c1ce4e368f0708ce1a6e9e81	MNOЖИНА <= ЈЕДНИНА	Tochter	Töchter	de_Nomen/извор/nomen.tsv	85
a4a4daade37c41b9bb0778a87d1e5cd1	MNOЖИНА <= ЈЕДНИНА	Sinn	Sinne	de_Nomen/извор/nomen.tsv	86
ee0b47bb4a7a4ade81a43b15e63f6011	MNOЖИНА <= ЈЕДНИНА	Volk	Völker	de_Nomen/извор/nomen.tsv	87
6d0cbda31c90419189cf27353b0289c1	MNOЖИНА <= ЈЕДНИНА	Tisch	Tische	de_Nomen/извор/nomen.tsv	88
3a96d4bc48fa44c492e23b58c2d0c331	MNOЖИНА <= ЈЕДНИНА	Gestalt	Gestalten	de_Nomen/извор/nomen.tsv	89
81a4c085847f469abdb88c504d718fd1	MNOЖИНА <= ЈЕДНИНА	Platz	Plätze	de_Nomen/извор/nomen.tsv	90
060c3c06fc934b2e8b55b1c16f1d8f91	MNOЖИНА <= ЈЕДНИНА	Ruhe	-Ruhe-	de_Nomen/извор/nomen.tsv	91
a8215638ae75401687d2deeb75a86581	MNOЖИНА <= ЈЕДНИНА	Bild	Bilder	de_Nomen/извор/nomen.tsv	92
e4a56b8b73cd4c3db0c48ef7becff952	ЈЕДНИНА <= MNOЖИНА	Hunde	Hund	de_Nomen/извор/nomen.tsv	2
a64a373fb21245bb9bf61f1105b6d7a2	ЈЕДНИНА <= MNOЖИНА	Katzen	Katze	de_Nomen/извор/nomen.tsv	3
a9f5b6bf7f66447789c00b4f8fb217d2	ЈЕДНИНА <= MNOЖИНА	Pferde	Pferd	de_Nomen/извор/nomen.tsv	4
53fc885d510045e7bd7379843c6ee9d2	ЈЕДНИНА <= MNOЖИНА	Kilos	Kilo	de_Nomen/извор/nomen.tsv	5
7137b7bf228c4a19b96ebc61c2a3f212	ЈЕДНИНА <= MNOЖИНА	Uhren	Uhr	de_Nomen/извор/nomen.tsv	6
