КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
219059fad3324af983f7a6dad05b9e03	2020-02-10	13:55:03+0100	2	2
e105b369f0264354be3571729f2f7c53	2020-02-10	13:55:05+0100	2	2
dd3d79f54051422dbbb3beab0e8003c3	2020-02-10	13:55:06+0100	2	2
bb20e2fa37ea4bf68516ad6a27227ed3	2020-02-10	13:55:08+0100	2	2
2be7b70ac6de48cc86808cc96b7d0cd3	2020-02-10	13:55:09+0100	2	2
51dec0bf3b6949399e9e75225508b8e3	2020-02-10	13:55:11+0100	2	2
47a4993a72ea46bd8893dad9b0de0163	2020-02-10	13:55:19+0100	2	2
1717706617af41628f7f5785c5294ad3	2020-02-10	13:55:21+0100	2	2
dc0493b3ca6144a1a958aad1dfb43e03	2020-02-10	13:55:23+0100	2	2
3648d268ed0c4363a05af321ed2a9154	2020-02-10	13:55:30+0100	2	2
12812c9895774bec85d966ad5e20e454	2020-02-10	13:55:33+0100	2	2
dc0493b3ca6144a1a958aad1dfb43e04	2020-02-10	13:55:35+0100	2	2
6dcf419dca964ff8bb875a5d01fb7ab4	2020-02-10	13:55:36+0100	2	2
e56b054a076b471ca2ea0af9b8e87ab4	2020-02-10	13:55:37+0100	2	2
c25eab02331644e0b3ef0cccb291d064	2020-02-10	13:55:39+0100	2	2
fe2cf9b690784809aed478f830a3aa04	2020-02-10	13:55:41+0100	2	2
2be7b70ac6de48cc86808cc96b7d0cd4	2020-02-10	13:55:43+0100	2	2
5839cec31c794da4ac86453039c18334	2020-02-10	13:55:48+0100	2	2
1717706617af41628f7f5785c5294ad4	2020-02-10	13:55:49+0100	2	2
5075d01cc9d9412989275841e0c2eca4	2020-02-10	13:55:51+0100	2	2
e105b369f0264354be3571729f2f7c54	2020-02-10	13:55:52+0100	2	2
51dec0bf3b6949399e9e75225508b8e4	2020-02-10	13:56:00+0100	2	2
6a15bbe06e644e449257f9aa60fd4144	2020-02-10	13:56:02+0100	2	2
bb20e2fa37ea4bf68516ad6a27227ed4	2020-02-10	13:56:04+0100	2	2
219059fad3324af983f7a6dad05b9e04	2020-02-10	13:56:06+0100	2	2
9223285877eb4386a02f30363505e814	2020-02-10	13:56:07+0100	2	2
dd3d79f54051422dbbb3beab0e8003c4	2020-02-10	13:56:09+0100	2	2
47a4993a72ea46bd8893dad9b0de0164	2020-02-10	13:56:12+0100	2	2
78c7a7ecbae447efaf0503e1b2496d74	2020-02-10	13:56:15+0100	2	2
6bdde39985294699ad5137998786c5b4	2020-02-10	13:56:17+0100	2	2
7137b7bf228c4a19b96ebc61c2a3f210	2020-02-11	13:33:48+0100	1	2
c9bde0299f8c45fdbf7b2d232ca18230	2020-02-11	13:33:49+0100	1	2
12812c9895774bec85d966ad5e20e451	2020-02-11	13:34:02+0100	1	1
47a4993a72ea46bd8893dad9b0de0161	2020-02-11	13:34:06+0100	1	1
6bdde39985294699ad5137998786c5b1	2020-02-11	13:34:10+0100	0	0
c9bde0299f8c45fdbf7b2d232ca18231	2020-02-11	13:34:13+0100	1	2
7137b7bf228c4a19b96ebc61c2a3f211	2020-02-11	13:34:15+0100	1	2
dd3d79f54051422dbbb3beab0e8003c1	2020-02-11	13:34:18+0100	1	1
219059fad3324af983f7a6dad05b9e01	2020-02-11	13:34:20+0100	1	1
c9bde0299f8c45fdbf7b2d232ca18234	2020-02-11	13:34:23+0100	1	2
7137b7bf228c4a19b96ebc61c2a3f214	2020-02-11	13:34:26+0100	1	2
3648d268ed0c4363a05af321ed2a9150	2020-02-12	21:31:17+0100	1	2
9223285877eb4386a02f30363505e810	2020-02-12	21:31:19+0100	1	2
6dcf419dca964ff8bb875a5d01fb7ab0	2020-02-12	21:31:20+0100	1	2
219059fad3324af983f7a6dad05b9e00	2020-02-12	21:31:21+0100	1	2
e56b054a076b471ca2ea0af9b8e87ab0	2020-02-12	21:31:23+0100	1	2
fe2cf9b690784809aed478f830a3aa00	2020-02-12	21:31:51+0100	0	1
6bdde39985294699ad5137998786c5b0	2020-02-12	21:31:53+0100	1	2
78c7a7ecbae447efaf0503e1b2496d70	2020-02-12	21:31:55+0100	1	2
1717706617af41628f7f5785c5294ad0	2020-02-12	21:31:56+0100	1	2
5075d01cc9d9412989275841e0c2eca0	2020-02-12	21:31:58+0100	1	2
47a4993a72ea46bd8893dad9b0de0160	2020-02-12	21:32:00+0100	1	2
51dec0bf3b6949399e9e75225508b8e0	2020-02-12	21:32:05+0100	1	2
c25eab02331644e0b3ef0cccb291d060	2020-02-12	21:32:07+0100	1	2
5839cec31c794da4ac86453039c18330	2020-02-12	21:32:12+0100	1	2
6a15bbe06e644e449257f9aa60fd4141	2020-02-12	21:32:15+0100	1	2
2be7b70ac6de48cc86808cc96b7d0cd1	2020-02-12	21:32:23+0100	1	2
51dec0bf3b6949399e9e75225508b8e1	2020-02-12	21:32:25+0100	1	2
6bdde39985294699ad5137998786c5b1	2020-02-12	21:32:28+0100	0	0
bb20e2fa37ea4bf68516ad6a27227ed1	2020-02-12	21:32:31+0100	1	2
e105b369f0264354be3571729f2f7c51	2020-02-12	21:32:33+0100	1	2
3648d268ed0c4363a05af321ed2a9151	2020-02-12	21:32:37+0100	1	2
dc0493b3ca6144a1a958aad1dfb43e01	2020-02-12	21:32:40+0100	1	2
e56b054a076b471ca2ea0af9b8e87ab1	2020-02-12	21:32:44+0100	1	2
5839cec31c794da4ac86453039c18331	2020-02-12	21:32:46+0100	1	2
9223285877eb4386a02f30363505e811	2020-02-12	21:32:49+0100	1	2
1717706617af41628f7f5785c5294ad1	2020-02-12	21:32:51+0100	1	2
6bdde39985294699ad5137998786c5b3	2020-02-12	21:32:59+0100	1	2
1717706617af41628f7f5785c5294ad0	2020-02-19	11:38:39+0100	1	3
219059fad3324af983f7a6dad05b9e00	2020-02-19	11:38:42+0100	0	2
47a4993a72ea46bd8893dad9b0de0160	2020-02-19	11:38:43+0100	1	3
5075d01cc9d9412989275841e0c2eca0	2020-02-19	11:38:45+0100	2	4
a64a373fb21245bb9bf61f1105b6d7a0	2020-02-19	11:38:46+0100	2	4
dd3d79f54051422dbbb3beab0e8003c0	2020-02-19	11:38:48+0100	1	3
12812c9895774bec85d966ad5e20e450	2020-02-19	11:38:49+0100	2	4
fe2cf9b690784809aed478f830a3aa00	2020-02-19	11:38:51+0100	1	2
9223285877eb4386a02f30363505e810	2020-02-19	11:38:53+0100	2	4
7137b7bf228c4a19b96ebc61c2a3f210	2020-02-19	11:38:54+0100	2	4
dc0493b3ca6144a1a958aad1dfb43e00	2020-02-19	11:38:56+0100	2	4
e56b054a076b471ca2ea0af9b8e87ab0	2020-02-19	11:38:57+0100	2	4
51dec0bf3b6949399e9e75225508b8e0	2020-02-19	11:38:59+0100	2	4
2be7b70ac6de48cc86808cc96b7d0cd0	2020-02-19	11:39:01+0100	2	4
c9bde0299f8c45fdbf7b2d232ca18230	2020-02-19	11:39:02+0100	2	4
a9f5b6bf7f66447789c00b4f8fb217d0	2020-02-19	11:39:03+0100	2	4
6dcf419dca964ff8bb875a5d01fb7ab0	2020-02-19	11:39:05+0100	1	3
53fc885d510045e7bd7379843c6ee9d0	2020-02-19	11:39:06+0100	2	4
6a15bbe06e644e449257f9aa60fd4140	2020-02-19	11:39:07+0100	2	4
3648d268ed0c4363a05af321ed2a9150	2020-02-19	11:39:09+0100	0	2
c25eab02331644e0b3ef0cccb291d060	2020-02-19	11:39:11+0100	2	4
e105b369f0264354be3571729f2f7c50	2020-02-19	11:39:13+0100	1	3
e4a56b8b73cd4c3db0c48ef7becff950	2020-02-19	11:39:15+0100	2	4
6bdde39985294699ad5137998786c5b0	2020-02-19	11:39:17+0100	1	3
5839cec31c794da4ac86453039c18330	2020-02-19	11:39:18+0100	1	3
78c7a7ecbae447efaf0503e1b2496d70	2020-02-19	11:39:20+0100	2	4
bb20e2fa37ea4bf68516ad6a27227ed0	2020-02-19	11:39:22+0100	2	4
bb20e2fa37ea4bf68516ad6a27227ed1	2020-02-19	11:39:24+0100	1	3
5839cec31c794da4ac86453039c18331	2020-02-19	11:39:26+0100	2	4
6a15bbe06e644e449257f9aa60fd4141	2020-02-19	11:39:27+0100	2	4
dd3d79f54051422dbbb3beab0e8003c1	2020-02-19	11:39:29+0100	2	3
c9bde0299f8c45fdbf7b2d232ca18231	2020-02-19	11:39:30+0100	2	4
3648d268ed0c4363a05af321ed2a9151	2020-02-19	11:39:32+0100	2	4
a9f5b6bf7f66447789c00b4f8fb217d1	2020-02-19	11:39:35+0100	1	3
e56b054a076b471ca2ea0af9b8e87ab1	2020-02-19	11:39:37+0100	1	3
6bdde39985294699ad5137998786c5b1	2020-02-19	11:39:40+0100	0	0
78c7a7ecbae447efaf0503e1b2496d71	2020-02-19	11:39:42+0100	1	3
7137b7bf228c4a19b96ebc61c2a3f211	2020-02-19	11:39:43+0100	2	4
a64a373fb21245bb9bf61f1105b6d7a1	2020-02-19	11:39:45+0100	2	4
9223285877eb4386a02f30363505e811	2020-02-19	11:39:47+0100	1	3
dc0493b3ca6144a1a958aad1dfb43e01	2020-02-19	11:39:48+0100	2	4
5075d01cc9d9412989275841e0c2eca1	2020-02-19	11:39:50+0100	2	4
53fc885d510045e7bd7379843c6ee9d1	2020-02-19	11:39:51+0100	2	4
51dec0bf3b6949399e9e75225508b8e1	2020-02-19	11:39:54+0100	0	2
219059fad3324af983f7a6dad05b9e01	2020-02-19	11:39:58+0100	2	3
47a4993a72ea46bd8893dad9b0de0161	2020-02-19	11:40:00+0100	2	3
fe2cf9b690784809aed478f830a3aa01	2020-02-19	11:40:01+0100	2	4
c25eab02331644e0b3ef0cccb291d061	2020-02-19	11:40:03+0100	2	4
e4a56b8b73cd4c3db0c48ef7becff951	2020-02-19	11:40:04+0100	2	4
6dcf419dca964ff8bb875a5d01fb7ab1	2020-02-19	11:40:05+0100	2	4
12812c9895774bec85d966ad5e20e451	2020-02-19	11:40:09+0100	0	1
e105b369f0264354be3571729f2f7c51	2020-02-19	11:40:11+0100	2	4
1717706617af41628f7f5785c5294ad1	2020-02-19	11:40:13+0100	2	4
2be7b70ac6de48cc86808cc96b7d0cd1	2020-02-19	11:40:17+0100	1	3
6a15bbe06e644e449257f9aa60fd4142	2020-02-19	11:40:20+0100	2	4
51dec0bf3b6949399e9e75225508b8e2	2020-02-19	11:40:21+0100	2	4
47a4993a72ea46bd8893dad9b0de0162	2020-02-19	11:40:23+0100	2	4
e56b054a076b471ca2ea0af9b8e87ab2	2020-02-19	11:40:25+0100	2	4
53fc885d510045e7bd7379843c6ee9d2	2020-02-19	11:40:27+0100	2	4
7137b7bf228c4a19b96ebc61c2a3f212	2020-02-19	11:40:28+0100	2	4
1717706617af41628f7f5785c5294ad2	2020-02-19	11:40:30+0100	2	4
3648d268ed0c4363a05af321ed2a9152	2020-02-19	11:40:33+0100	2	4
e105b369f0264354be3571729f2f7c52	2020-02-19	11:40:35+0100	2	4
12812c9895774bec85d966ad5e20e452	2020-02-19	11:40:37+0100	2	4
e4a56b8b73cd4c3db0c48ef7becff952	2020-02-19	11:40:38+0100	2	4
fe2cf9b690784809aed478f830a3aa02	2020-02-19	11:40:40+0100	2	4
bb20e2fa37ea4bf68516ad6a27227ed2	2020-02-19	11:40:41+0100	2	4
c25eab02331644e0b3ef0cccb291d062	2020-02-19	11:40:44+0100	2	4
9223285877eb4386a02f30363505e812	2020-02-19	11:40:46+0100	1	3
6dcf419dca964ff8bb875a5d01fb7ab2	2020-02-19	11:40:48+0100	2	4
dd3d79f54051422dbbb3beab0e8003c2	2020-02-19	11:40:49+0100	2	4
a9f5b6bf7f66447789c00b4f8fb217d2	2020-02-19	11:40:51+0100	2	4
c9bde0299f8c45fdbf7b2d232ca18232	2020-02-19	11:40:53+0100	1	3
dc0493b3ca6144a1a958aad1dfb43e02	2020-02-19	11:40:55+0100	2	4
5839cec31c794da4ac86453039c18332	2020-02-19	11:40:57+0100	2	4
2be7b70ac6de48cc86808cc96b7d0cd2	2020-02-19	11:40:58+0100	2	4
a64a373fb21245bb9bf61f1105b6d7a2	2020-02-19	11:41:00+0100	2	4
5075d01cc9d9412989275841e0c2eca2	2020-02-19	11:41:02+0100	2	4
219059fad3324af983f7a6dad05b9e02	2020-02-19	11:41:03+0100	2	4
78c7a7ecbae447efaf0503e1b2496d72	2020-02-19	11:41:04+0100	2	4
6bdde39985294699ad5137998786c5b2	2020-02-19	11:41:05+0100	2	4
78c7a7ecbae447efaf0503e1b2496d73	2020-02-19	11:41:07+0100	2	4
c9bde0299f8c45fdbf7b2d232ca18233	2020-02-19	11:41:09+0100	2	4
53fc885d510045e7bd7379843c6ee9d3	2020-02-19	11:41:11+0100	2	4
bb20e2fa37ea4bf68516ad6a27227ed3	2020-02-19	11:41:12+0100	2	4
6bdde39985294699ad5137998786c5b3	2020-02-19	11:41:17+0100	1	3
6dcf419dca964ff8bb875a5d01fb7ab3	2020-02-19	11:41:18+0100	2	4
fe2cf9b690784809aed478f830a3aa03	2020-02-19	11:41:20+0100	2	4
5075d01cc9d9412989275841e0c2eca3	2020-02-19	11:41:21+0100	2	4
5839cec31c794da4ac86453039c18333	2020-02-19	11:41:22+0100	2	4
51dec0bf3b6949399e9e75225508b8e3	2020-02-19	11:41:24+0100	2	4
dc0493b3ca6144a1a958aad1dfb43e03	2020-02-19	11:41:25+0100	2	4
219059fad3324af983f7a6dad05b9e03	2020-02-19	11:41:27+0100	2	4
12812c9895774bec85d966ad5e20e453	2020-02-19	11:41:28+0100	2	4
e4a56b8b73cd4c3db0c48ef7becff953	2020-02-19	11:41:30+0100	2	4
1717706617af41628f7f5785c5294ad3	2020-02-19	11:41:32+0100	2	4
47a4993a72ea46bd8893dad9b0de0163	2020-02-19	11:41:34+0100	2	4
a9f5b6bf7f66447789c00b4f8fb217d3	2020-02-19	11:41:36+0100	2	4
c25eab02331644e0b3ef0cccb291d063	2020-02-19	11:41:38+0100	2	4
2be7b70ac6de48cc86808cc96b7d0cd3	2020-02-19	11:41:39+0100	2	4
e56b054a076b471ca2ea0af9b8e87ab3	2020-02-19	11:41:40+0100	2	4
dd3d79f54051422dbbb3beab0e8003c3	2020-02-19	11:41:41+0100	2	4
6a15bbe06e644e449257f9aa60fd4143	2020-02-19	11:41:43+0100	2	4
a64a373fb21245bb9bf61f1105b6d7a3	2020-02-19	11:41:44+0100	2	4
7137b7bf228c4a19b96ebc61c2a3f213	2020-02-19	11:41:47+0100	2	4
e105b369f0264354be3571729f2f7c53	2020-02-19	11:41:50+0100	2	4
3648d268ed0c4363a05af321ed2a9153	2020-02-19	11:41:52+0100	2	4
9223285877eb4386a02f30363505e813	2020-02-19	11:41:53+0100	2	4
dc0493b3ca6144a1a958aad1dfb43e04	2020-02-19	11:41:56+0100	2	4
6dcf419dca964ff8bb875a5d01fb7ab4	2020-02-19	11:41:58+0100	2	4
e56b054a076b471ca2ea0af9b8e87ab4	2020-02-19	11:42:00+0100	2	4
c25eab02331644e0b3ef0cccb291d064	2020-02-19	11:42:01+0100	2	4
2be7b70ac6de48cc86808cc96b7d0cd4	2020-02-19	11:42:02+0100	2	4
5075d01cc9d9412989275841e0c2eca4	2020-02-19	11:42:04+0100	2	4
a9f5b6bf7f66447789c00b4f8fb217d4	2020-02-19	11:42:05+0100	2	4
a64a373fb21245bb9bf61f1105b6d7a4	2020-02-19	11:42:06+0100	2	4
dd3d79f54051422dbbb3beab0e8003c4	2020-02-19	11:42:07+0100	2	4
e105b369f0264354be3571729f2f7c54	2020-02-19	11:42:09+0100	2	4
51dec0bf3b6949399e9e75225508b8e4	2020-02-19	11:42:13+0100	2	4
5839cec31c794da4ac86453039c18334	2020-02-19	11:42:15+0100	2	4
1717706617af41628f7f5785c5294ad4	2020-02-19	11:42:17+0100	2	4
e4a56b8b73cd4c3db0c48ef7becff954	2020-02-19	11:42:19+0100	2	4
6a15bbe06e644e449257f9aa60fd4144	2020-02-19	11:42:21+0100	2	4
bb20e2fa37ea4bf68516ad6a27227ed4	2020-02-19	11:42:22+0100	2	4
53fc885d510045e7bd7379843c6ee9d4	2020-02-19	11:42:23+0100	2	4
7137b7bf228c4a19b96ebc61c2a3f214	2020-02-19	11:42:25+0100	2	4
47a4993a72ea46bd8893dad9b0de0164	2020-02-19	11:42:27+0100	2	4
78c7a7ecbae447efaf0503e1b2496d74	2020-02-19	11:42:30+0100	2	4
6bdde39985294699ad5137998786c5b4	2020-02-19	11:42:31+0100	2	4
12812c9895774bec85d966ad5e20e454	2020-02-19	11:42:33+0100	2	4
219059fad3324af983f7a6dad05b9e04	2020-02-19	11:42:35+0100	2	4
c9bde0299f8c45fdbf7b2d232ca18234	2020-02-19	11:42:38+0100	1	3
fe2cf9b690784809aed478f830a3aa04	2020-02-19	11:42:41+0100	2	4
9223285877eb4386a02f30363505e814	2020-02-19	11:42:43+0100	2	4
3648d268ed0c4363a05af321ed2a9154	2020-02-19	11:42:45+0100	2	4
219059fad3324af983f7a6dad05b9e00	2020-02-19	19:18:15+0100	1	3
3648d268ed0c4363a05af321ed2a9150	2020-02-19	19:18:43+0100	1	3
6bdde39985294699ad5137998786c5b1	2020-02-19	19:19:14+0100	0	0
51dec0bf3b6949399e9e75225508b8e1	2020-02-19	19:19:34+0100	1	3
12812c9895774bec85d966ad5e20e451	2020-02-19	19:19:43+0100	0	1
6bdde39985294699ad5137998786c5b1	2020-02-20	21:56:17+0100	1	1
12812c9895774bec85d966ad5e20e451	2020-02-20	21:56:20+0100	1	2
6bdde39985294699ad5137998786c5b1	2020-02-22	08:51:04+0100	1	2
fe2cf9b690784809aed478f830a3aa00	2020-02-28	09:06:15+0100	1	3
12812c9895774bec85d966ad5e20e451	2020-02-28	09:06:19+0100	1	3
0882a6e3d03a497c99cc7adebc0b0170	2020-02-28	20:32:01+0100	1	1
8ea1d791efa449d0aa4172477517fd70	2020-02-28	20:32:04+0100	0	0
dae09b99bf624a7e98125344ee7a1eb0	2020-02-28	20:32:06+0100	1	1
a881086cf1b740aebd860b22c9804600	2020-02-28	20:32:09+0100	1	1
9bc509efe813453ebc3edb6e4acecf00	2020-02-28	20:32:11+0100	1	1
1765df1c88124a2aa75c5330bffc1e70	2020-02-28	20:32:12+0100	1	1
7d2caba993bd4669915c96fe9ebf27b0	2020-02-28	20:32:17+0100	1	1
9d8d829bae274ca7b38d8d4ca08f54c0	2020-02-28	20:34:16+0100	1	1
7a224e94845b44938064d315f479ea60	2020-02-28	20:34:19+0100	1	1
2f5a9b650ed8471292c310c0bfcbf250	2020-02-28	20:34:21+0100	1	1
92829c1651c54805b6a4bd1873ae89e0	2020-02-28	20:34:24+0100	0	0
