ИД	УРЛ
6d470317e66f4658a65f968acfe375f0	https://www.verbformen.de/konjugation/?w=lassen
97777462926249a2891ccb840d9b6910	https://www.verbformen.de/konjugation/?w=laufen
0418d372899f4a1fa5b890911289acd0	https://www.verbformen.de/konjugation/?w=lesen
b3c14b01fa3b45d7b30bb61e70d49070	https://www.verbformen.de/konjugation/?w=liegen
ce41d40b505442a6a408aa7ba101d880	https://www.verbformen.de/konjugation/?w=lügen
837d6ec7c0cc43b6aceaac6f33fa8e10	https://www.verbformen.de/konjugation/?w=mögen
fb1d616beea74912b8a9ea8c1ece2d70	https://www.verbformen.de/konjugation/?w=müssen
f6095ed74cba4b60b3924cce0d836610	https://www.verbformen.de/konjugation/?w=nehmen
ae20c6b8b00442f89746d44e558e1890	https://www.verbformen.de/konjugation/?w=raten
f3c5ab1afad444bda8962943b19d8420	https://www.verbformen.de/konjugation/?w=rennen
2f3a1753ec1a4754887f7d4a8d687490	https://www.verbformen.de/konjugation/?w=riechen
c339c82ebbc14ec694bd0e94573c2e90	https://www.verbformen.de/konjugation/?w=rufen
bc031a42486c4988a22aa697a3960bc0	https://www.verbformen.de/konjugation/?w=schieben
84bb558a67e24cd883f4d4fa362fe340	https://www.verbformen.de/konjugation/?w=schießen
f5a79bb4086541b1acd2564f4e4ae7e0	https://www.verbformen.de/konjugation/?w=schlafen
40f3d8f5b0b54d1684f530c375ff7810	https://www.verbformen.de/konjugation/?w=schlagen
cf6bdd0f8789401280217c9ed6a6eb10	https://www.verbformen.de/konjugation/?w=schneiden
55ca037b6e9d4e0781cd842669072840	https://www.verbformen.de/konjugation/?w=schreiben
16245821320145639254a384b1f712c0	https://www.verbformen.de/konjugation/?w=schwimmen
62b31643687a40ffbdf83e4e0f484220	https://www.verbformen.de/konjugation/?w=sehen
15a8c401198540d7974c924f6ce99a30	https://www.verbformen.de/konjugation/?w=sein
bc6ef6139f3d4daf876dcaa0274faa20	https://www.verbformen.de/konjugation/?w=singen
b94b393097d1422b81d4bb022763a470	https://www.verbformen.de/konjugation/?w=sitzen
1eef8e068f0043bf87b221eee33f23d0	https://www.verbformen.de/konjugation/?w=sollen
4c5050d3c67f48b2bd2c16919cadeab0	https://www.verbformen.de/konjugation/?w=sprechen
b034e14d376b47b1b569c7ffd2eb8de0	https://www.verbformen.de/konjugation/?w=springen
bb1b5a59148642c782b28a2402d6ef90	https://www.verbformen.de/konjugation/?w=stehen
8e34996672bc45c098818ece2dade2b0	https://www.verbformen.de/konjugation/?w=steigen
c66f45ab51c2454fa83714c754f8aae0	https://www.verbformen.de/konjugation/?w=sterben
2b8202ce583f49b097f8b7b41d1d7080	https://www.verbformen.de/konjugation/?w=streiten
9541e669fb8845b09ca5df816b93e680	https://www.verbformen.de/konjugation/?w=tragen
bfb1cf8909644f5bbc938c48be16a9b0	https://www.verbformen.de/konjugation/?w=treffen
e4c44972ef9d4e129e8bab5dd09b87c0	https://www.verbformen.de/konjugation/?w=treten
b6c6befabd724f0f9f9238f11af71800	https://www.verbformen.de/konjugation/?w=trinken
ca641cc6e3584874be0612f5181594b0	https://www.verbformen.de/konjugation/?w=tun
a2ec196025e644e29daf545ca93bc6b0	https://www.verbformen.de/konjugation/?w=vergessen
149a5451c57d4ee5ad138e7d4dafcae0	https://www.verbformen.de/konjugation/?w=verl[ie]ren
44513222089443bd8fd5328ffb7716c0	https://www.verbformen.de/konjugation/?w=werden
9065f7ab3d874ee1bcd35d62e4b69140	https://www.verbformen.de/konjugation/?w=werfen
7bcfe7e4a9f54a4db65f3559d7d1ae60	https://www.verbformen.de/konjugation/?w=wissen
483971489ac6412e8b8e48f0c3a938e0	https://www.verbformen.de/konjugation/?w=wollen
07ff80f532af45fdbb199625854b64c0	https://www.verbformen.de/konjugation/?w=ziehen
6534976d72ce4f37b78e861b614e5e30	https://www.verbformen.de/konjugation/?w=backen
f1c28a13fd21439f8d4a577d7aed5c30	https://www.verbformen.de/konjugation/?w=biegen
2036339c6c8c44e1917073e0ee2fb120	https://www.verbformen.de/konjugation/?w=binden
baae252851c346d692cac4ffb0c5e6a0	https://www.verbformen.de/konjugation/?w=blasen
e3ed7911247547b6a0823e3f7cb730f0	https://www.verbformen.de/konjugation/?w=braten
f9e2e6e185054240b333515c6e7cf5f0	https://www.verbformen.de/konjugation/?w=brechen
f46f07d43b474898b59a0b3e9bf67730	https://www.verbformen.de/konjugation/?w=erschrecken
fd9d8305152e436588f9960d9e39d580	https://www.verbformen.de/konjugation/?w=fangen
53b3c8fda702407ead1cdd1c97ce0de0	https://www.verbformen.de/konjugation/?w=fechten
5237b52c896e4ae5a8702c5c3e713360	https://www.verbformen.de/konjugation/?w=fließen
70dff52f8c4c4b23bd9cae6822709b70	https://www.verbformen.de/konjugation/?w=gelingen
5453388e888a4a12a18c824bf6110ff0	https://www.verbformen.de/konjugation/?w=gießen
45267b76840b4050890798a549ebb410	https://www.verbformen.de/konjugation/?w=graben
8aa383d5562b4a8f9fd312b15a929780	https://www.verbformen.de/konjugation/?w=greifen
5ba0b8878649447aad7b586771a8a8d0	https://www.verbformen.de/konjugation/?w=kriechen
56fe374724824e49ae02057634e89770	https://www.verbformen.de/konjugation/?w=leiden
c0d766eae1524ffdabfd25d838bdfaa0	https://www.verbformen.de/konjugation/?w=messen
ed112fb26a894132be1bd819c6885370	https://www.verbformen.de/konjugation/?w=nennen
bc3bd96f170444a7a7c20680bfbb6a00	https://www.verbformen.de/konjugation/?w=reiten
b168399d0b534dc7acb587a01b1bbb30	https://www.verbformen.de/konjugation/?w=schmelzen
bf4f9532308948f0a088825015236fe0	https://www.verbformen.de/konjugation/?w=schweigen
5b1ac738206b4ff3b74ffd921ac72de0	https://www.verbformen.de/konjugation/?w=sinken
780d1de1a9fa4d15b4c956f3fa5e66a0	https://www.verbformen.de/konjugation/?w=spinnen
19aaf12edb3345d5b50861a58e490800	https://www.verbformen.de/konjugation/?w=stechen
f671933f3cb24789acb8f7c75f5943a0	https://www.verbformen.de/konjugation/?w=stehlen
b532d93d72814838a0ee41c539d3ad70	https://www.verbformen.de/konjugation/?w=stinken
1f481a7a3b6243a7868ecc2cf470d600	https://www.verbformen.de/konjugation/?w=stoßen
ee478488a979452582bed4481b3b3bc0	https://www.verbformen.de/konjugation/?w=verzeihen
063b5dc8eb204da39ac21b3358436be0	https://www.verbformen.de/konjugation/?w=wachsen
a84c1be0036f43e7b2dd070c691f0ee0	https://www.verbformen.de/konjugation/?w=zwingen
483bd62796e046a2acc86f9f4fae3d70	https://www.verbformen.de/konjugation/?w=scheißen
9379581daa5240debe177e07dd239200	https://www.verbformen.de/konjugation/?w=vergeben
a9d538318beb4e08b3cc0d36b8c87ef0	https://www.verbformen.de/konjugation/?w=scheinen
78e514235e664babaed242ea1089cca0	https://www.verbformen.de/konjugation/?w=erscheinen
5a3a1c9df833496bb5b07f0cbcffb390	https://www.verbformen.de/konjugation/?w=erhalten
550743fe4fdf4980b7d092fde1a95440	https://www.verbformen.de/konjugation/?w=verlassen
21865572a47346eeac089f367e21c410	https://www.verbformen.de/konjugation/?w=erkennen
c6446dd56d1d400b82ddd692fbbf6180	https://www.verbformen.de/konjugation/?w=erfahren
3a6d2d72eff546969b1c006c39ce9cb0	https://www.verbformen.de/konjugation/?w=vorhaben
