ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
fe558125f654499b992124951f620664	ПРЕВОД <= ИНФИНИТИВ	machen	praviti	de_regelmäßige_Verben/извор/regelmäßige.tsv	5
45b804484ee04976976e27f0833669e4	ПРЕВОД <= ИНФИНИТИВ	arbeiten	raditi	de_regelmäßige_Verben/извор/regelmäßige.tsv	6
993825d5143143b2bee57ecf5dbe2ae4	ПРЕВОД <= ИНФИНИТИВ	legen	polagati; stavljati (na tlo)	de_regelmäßige_Verben/извор/regelmäßige.tsv	7
81475909c37742f98c726cdf69c8c544	ПРЕВОД <= ИНФИНИТИВ	stellen	postavljati	de_regelmäßige_Verben/извор/regelmäßige.tsv	8
aee4192ac2a9482ab6a67b5269ac05f4	ПРЕВОД <= ИНФИНИТИВ	setzen	posedati; stavljati (na dupe)	de_regelmäßige_Verben/извор/regelmäßige.tsv	9
689d9e2d294449e5ac908a091ab80834	ПРЕВОД <= ИНФИНИТИВ	planen	planirati	de_regelmäßige_Verben/извор/regelmäßige.tsv	10
fdb633231dfd46ac97024c071b8d52b4	ПРЕВОД <= ИНФИНИТИВ	sagen	reći	de_regelmäßige_Verben/извор/regelmäßige.tsv	11
7a4c5e383c16453481e6dd3f77e53c84	ПРЕВОД <= ИНФИНИТИВ	ändern	izmeniti	de_regelmäßige_Verben/извор/regelmäßige.tsv	12
30b55a884c844b5ba1958b2c08ad3984	ПРЕВОД <= ИНФИНИТИВ	fragen	pitati	de_regelmäßige_Verben/извор/regelmäßige.tsv	13
7dad948e54db405899240ee51c73dd94	ПРЕВОД <= ИНФИНИТИВ	glauben	verovati	de_regelmäßige_Verben/извор/regelmäßige.tsv	14
176cbc4bcb51468dac16335ef5ba2a84	ПРЕВОД <= ИНФИНИТИВ	hören	čuti	de_regelmäßige_Verben/извор/regelmäßige.tsv	15
3deb6d64fcd34e58bd5a58b2c6836df4	ПРЕВОД <= ИНФИНИТИВ	zeigen	pokazati	de_regelmäßige_Verben/извор/regelmäßige.tsv	16
ef02597811364c20a152f284550b97d4	ПРЕВОД <= ИНФИНИТИВ	reden	pričati	de_regelmäßige_Verben/извор/regelmäßige.tsv	17
2102cef3418944be81f20e4546a50064	ПРЕВОД <= ИНФИНИТИВ	suchen	tražiti	de_regelmäßige_Verben/извор/regelmäßige.tsv	18
4261e807ac8f417bba0b24a7c15fd444	ПРЕВОД <= ИНФИНИТИВ	lieben	voleti	de_regelmäßige_Verben/извор/regelmäßige.tsv	19
07ac2b6a0e83404fa49e3515fdd91514	ПРЕВОД <= ИНФИНИТИВ	führen	voditi; predvoditi	de_regelmäßige_Verben/извор/regelmäßige.tsv	20
941d3aa7a6f64d1e902d9971d99c5c85	СВЕ <= ПРЕВОД	živeti	leben, lebt, lebte, hat gelebt	de_regelmäßige_Verben/извор/regelmäßige.tsv	2
ba937174b86a497da5eec1db5fd70e25	СВЕ <= ПРЕВОД	kupovati	kaufen, kauft, kaufte, hat gekauft	de_regelmäßige_Verben/извор/regelmäßige.tsv	3
a523269f524b4214895afe160b0ff5c5	СВЕ <= ПРЕВОД	učiti	lernen, lernt, lernte, hat gelernt	de_regelmäßige_Verben/извор/regelmäßige.tsv	4
fe558125f654499b992124951f620665	СВЕ <= ПРЕВОД	praviti	machen, macht, machte, hat gemacht	de_regelmäßige_Verben/извор/regelmäßige.tsv	5
45b804484ee04976976e27f0833669e5	СВЕ <= ПРЕВОД	raditi	arbeiten, arbeitet, arbeitete, hat gearbeitet	de_regelmäßige_Verben/извор/regelmäßige.tsv	6
993825d5143143b2bee57ecf5dbe2ae5	СВЕ <= ПРЕВОД	polagati; stavljati (na tlo)	legen, legt, legte, hat gelegt	de_regelmäßige_Verben/извор/regelmäßige.tsv	7
81475909c37742f98c726cdf69c8c545	СВЕ <= ПРЕВОД	postavljati	stellen, stellt, stellte, hat gestellt	de_regelmäßige_Verben/извор/regelmäßige.tsv	8
aee4192ac2a9482ab6a67b5269ac05f5	СВЕ <= ПРЕВОД	posedati; stavljati (na dupe)	setzen, setzt, setzte, hat gesetzt	de_regelmäßige_Verben/извор/regelmäßige.tsv	9
689d9e2d294449e5ac908a091ab80835	СВЕ <= ПРЕВОД	planirati	planen, plant, plante, hat geplant	de_regelmäßige_Verben/извор/regelmäßige.tsv	10
fdb633231dfd46ac97024c071b8d52b5	СВЕ <= ПРЕВОД	reći	sagen, sagt, sagte, hat gesagt	de_regelmäßige_Verben/извор/regelmäßige.tsv	11
7a4c5e383c16453481e6dd3f77e53c85	СВЕ <= ПРЕВОД	izmeniti	ändern, ändert, änderte, hat geändert	de_regelmäßige_Verben/извор/regelmäßige.tsv	12
30b55a884c844b5ba1958b2c08ad3985	СВЕ <= ПРЕВОД	pitati	fragen, fragt, fragte, hat gefragt	de_regelmäßige_Verben/извор/regelmäßige.tsv	13
7dad948e54db405899240ee51c73dd95	СВЕ <= ПРЕВОД	verovati	glauben, glaubt, glaubte, hat geglaubt	de_regelmäßige_Verben/извор/regelmäßige.tsv	14
176cbc4bcb51468dac16335ef5ba2a85	СВЕ <= ПРЕВОД	čuti	hören, hört, hörte, hat gehört	de_regelmäßige_Verben/извор/regelmäßige.tsv	15
3deb6d64fcd34e58bd5a58b2c6836df5	СВЕ <= ПРЕВОД	pokazati	zeigen, zeigt, zeigte, hat gezeigt	de_regelmäßige_Verben/извор/regelmäßige.tsv	16
ef02597811364c20a152f284550b97d5	СВЕ <= ПРЕВОД	pričati	reden, redet, redete, hat geredet	de_regelmäßige_Verben/извор/regelmäßige.tsv	17
2102cef3418944be81f20e4546a50065	СВЕ <= ПРЕВОД	tražiti	suchen, sucht, suchte, hat gesucht	de_regelmäßige_Verben/извор/regelmäßige.tsv	18
4261e807ac8f417bba0b24a7c15fd445	СВЕ <= ПРЕВОД	voleti	lieben, liebt, liebte, hat geliebt	de_regelmäßige_Verben/извор/regelmäßige.tsv	19
07ac2b6a0e83404fa49e3515fdd91515	СВЕ <= ПРЕВОД	voditi; predvoditi	führen, führt, führte, hat geführt	de_regelmäßige_Verben/извор/regelmäßige.tsv	20
