КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
8815deee002249eb9deda9dc505d3891	2020-02-19	11:34:08+0100	2	4
639b6cd1833746a59cdaff448c3c33a1	2020-02-19	11:34:10+0100	1	3
9ffd96f4a4e84af1b4820a0b0a4301d3	2020-02-19	11:34:12+0100	2	4
831929c7065e4485a20aa9678639f333	2020-02-19	11:34:15+0100	1	3
b593c06413f04b20b924ba221426e443	2020-02-19	11:34:18+0100	1	3
79eca18433d3429cbf7fc57259e0af31	2020-02-19	11:34:21+0100	1	3
79eca18433d3429cbf7fc57259e0af33	2020-02-19	11:34:23+0100	1	3
639b6cd1833746a59cdaff448c3c33a3	2020-02-20	21:55:14+0100	1	3
b593c06413f04b20b924ba221426e443	2020-03-18	06:45:48+0100	1	4
9ffd96f4a4e84af1b4820a0b0a4301d2	2020-03-18	17:17:41+0100	1	4
639b6cd1833746a59cdaff448c3c33a3	2020-03-18	17:17:46+0100	1	4
831929c7065e4485a20aa9678639f330	2020-03-19	20:59:32+0100	1	4
79eca18433d3429cbf7fc57259e0af33	2020-03-19	20:59:35+0100	1	4
831929c7065e4485a20aa9678639f332	2020-03-20	21:59:40+0100	1	4
639b6cd1833746a59cdaff448c3c33a1	2020-03-22	12:26:23+0100	1	4
79eca18433d3429cbf7fc57259e0af32	2020-03-23	07:20:46+0100	1	4
831929c7065e4485a20aa9678639f333	2020-03-23	07:20:51+0100	1	4
79eca18433d3429cbf7fc57259e0af31	2020-03-24	07:08:54+0100	1	4
831929c7065e4485a20aa9678639f331	2020-03-24	07:18:35+0100	1	4
8815deee002249eb9deda9dc505d3892	2020-03-30	09:23:45+0200	2	6
b593c06413f04b20b924ba221426e442	2020-03-30	09:23:47+0200	2	6
b593c06413f04b20b924ba221426e440	2020-03-30	09:23:49+0200	2	6
8815deee002249eb9deda9dc505d3890	2020-03-30	09:23:52+0200	2	6
639b6cd1833746a59cdaff448c3c33a0	2020-03-30	09:23:54+0200	2	6
639b6cd1833746a59cdaff448c3c33a2	2020-03-30	09:23:58+0200	2	6
79eca18433d3429cbf7fc57259e0af30	2020-03-30	09:24:00+0200	2	6
9ffd96f4a4e84af1b4820a0b0a4301d0	2020-03-30	09:24:03+0200	2	6
b593c06413f04b20b924ba221426e441	2020-03-30	09:24:05+0200	2	6
9ffd96f4a4e84af1b4820a0b0a4301d3	2020-03-30	09:24:11+0200	0	4
9ffd96f4a4e84af1b4820a0b0a4301d1	2020-03-30	09:24:13+0200	2	6
8815deee002249eb9deda9dc505d3893	2020-03-30	09:24:15+0200	2	6
8815deee002249eb9deda9dc505d3891	2020-03-30	09:24:18+0200	2	6
9ffd96f4a4e84af1b4820a0b0a4301d3	2020-03-31	13:30:02+0200	2	6
4936741f00f44b8a89a287471692e900	2020-04-13	20:15:34+0200	2	2
3cd48e0b1aee4b4c98a1e457038fa372	2020-04-13	20:15:43+0200	1	1
1077f9c7156243aeb08421e4d0378222	2020-04-13	20:15:54+0200	1	1
19dc19ae21634d79b29655599e8104f2	2020-04-13	20:15:57+0200	2	2
f10e545af3cb47e882b2470b5bfb1980	2020-04-13	20:16:01+0200	1	1
284a4586ebed4b9d8729ea66b0733e00	2020-04-13	20:16:03+0200	2	2
4177caaafec34368a06f614dbaf9e720	2020-04-13	20:16:15+0200	1	1
75f75e132b3e44fca56fc3f5c0d01142	2020-04-13	20:16:23+0200	1	1
947fc488f7b84c49a3b32b3308d0e650	2020-04-13	20:16:38+0200	0	0
05154d0c5eb5407a92df1c99e6d740e1	2020-04-13	20:16:51+0200	0	0
5157b6226e62468ca57863987bb8b6d1	2020-04-13	20:17:03+0200	0	0
03e86ed6875542758bab71728f11de11	2020-04-13	20:17:09+0200	1	1
00e0eb45f53b49d1baf7b46ef906fc83	2020-04-13	20:17:14+0200	1	1
05044e3ee0764f9ba2bb481996b88b21	2020-04-13	20:17:25+0200	0	0
87401ffd8eba40faa03a80197b52fcd3	2020-04-13	20:17:35+0200	0	0
d9ad32de128f453f95093898babe3ff3	2020-04-13	20:17:46+0200	0	0
e2d6e37270774a01a4c6cadc072afe93	2020-04-13	20:18:01+0200	1	1
