ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
a48e3602349746f5854f1e19f4359e21	ТИП2	пи7235601515078047	од14056248357021373	тест_сви_одрађени/извор/bbb	9
5f8b92ac8b28441c8846155e5e866032	ТИП3	пи5244861359434727	од8538132681948033	тест_сви_одрађени/извор/bbb	2
98227785b9d44d359c2ab651fcda3ad2	ТИП3	пи983261773658543	од8287848954337933	тест_сви_одрађени/извор/bbb	3
c3ea2c01505e404e91bbafc79ac86062	ТИП3	пи5359819658258023	од156481342976023	тест_сви_одрађени/извор/bbb	4
671679f9244d4b29b7f006d5eb0cb692	ТИП3	пи7970915966771616	од2330635025519362	тест_сви_одрађени/извор/bbb	5
24b2f1743b2d4c94a85483d6dc756102	ТИП3	пи8410184901025063	од40490820086050294	тест_сви_одрађени/извор/bbb	6
26059afc777540b48d9f7a3124b7fb22	ТИП3	пи34743590787441725	од34682249751081184	тест_сви_одрађени/извор/bbb	7
b9e9659b62fe492e91e7d44e8c97c3a2	ТИП3	пи1450123391289091	од29783127551867206	тест_сви_одрађени/извор/bbb	8
a48e3602349746f5854f1e19f4359e22	ТИП3	пи44507496862620854	од5953403703903736	тест_сви_одрађени/извор/bbb	9
5f8b92ac8b28441c8846155e5e866033	ТИП4	пи9172434161657248	од9359867670952027	тест_сви_одрађени/извор/bbb	2
98227785b9d44d359c2ab651fcda3ad3	ТИП4	пи6772114821416632	од30034536764305586	тест_сви_одрађени/извор/bbb	3
c3ea2c01505e404e91bbafc79ac86063	ТИП4	пи306995118800911	од17763337642521226	тест_сви_одрађени/извор/bbb	4
671679f9244d4b29b7f006d5eb0cb693	ТИП4	пи15055961351269764	од2854674578368832	тест_сви_одрађени/извор/bbb	5
24b2f1743b2d4c94a85483d6dc756103	ТИП4	пи5744800456863588	од4271629425398653	тест_сви_одрађени/извор/bbb	6
26059afc777540b48d9f7a3124b7fb23	ТИП4	пи054973074199426986	од8957745958712484	тест_сви_одрађени/извор/bbb	7
b9e9659b62fe492e91e7d44e8c97c3a3	ТИП4	пи37216305162781915	од7704290299712535	тест_сви_одрађени/извор/bbb	8
a48e3602349746f5854f1e19f4359e23	ТИП4	пи8406635328618695	од7790390167168448	тест_сви_одрађени/извор/bbb	9
5f8b92ac8b28441c8846155e5e866034	ТИП5	пи8184940897538706	од37812142650662706	тест_сви_одрађени/извор/bbb	2
98227785b9d44d359c2ab651fcda3ad4	ТИП5	пи6935544464078817	од4003959123719374	тест_сви_одрађени/извор/bbb	3
c3ea2c01505e404e91bbafc79ac86064	ТИП5	пи7929564773943804	од8776668608153012	тест_сви_одрађени/извор/bbb	4
671679f9244d4b29b7f006d5eb0cb694	ТИП5	пи028772482503062746	од02435881743952395	тест_сви_одрађени/извор/bbb	5
24b2f1743b2d4c94a85483d6dc756104	ТИП5	пи6538708619663535	од8582903549142561	тест_сви_одрађени/извор/bbb	6
26059afc777540b48d9f7a3124b7fb24	ТИП5	пи15899859128462368	од662896453300072	тест_сви_одрађени/извор/bbb	7
b9e9659b62fe492e91e7d44e8c97c3a4	ТИП5	пи4051433935767611	од29979396827286975	тест_сви_одрађени/извор/bbb	8
a48e3602349746f5854f1e19f4359e24	ТИП5	пи8864808262020867	од059164379449036075	тест_сви_одрађени/извор/bbb	9
5f8b92ac8b28441c8846155e5e866035	ТИП6	пи46172949039215194	од39689280805741045	тест_сви_одрађени/извор/bbb	2
98227785b9d44d359c2ab651fcda3ad5	ТИП6	пи18065575829835523	од40291387875235884	тест_сви_одрађени/извор/bbb	3
c3ea2c01505e404e91bbafc79ac86065	ТИП6	пи3456224416053276	од47102812634165236	тест_сви_одрађени/извор/bbb	4
671679f9244d4b29b7f006d5eb0cb695	ТИП6	пи5131916474388857	од3517301160969212	тест_сви_одрађени/извор/bbb	5
24b2f1743b2d4c94a85483d6dc756105	ТИП6	пи6143604676499663	од8506309231081031	тест_сви_одрађени/извор/bbb	6
26059afc777540b48d9f7a3124b7fb25	ТИП6	пи9594393107752096	од0022438398860397113	тест_сви_одрађени/извор/bbb	7
b9e9659b62fe492e91e7d44e8c97c3a5	ТИП6	пи55250030548337	од6868334334139472	тест_сви_одрађени/извор/bbb	8
a48e3602349746f5854f1e19f4359e25	ТИП6	пи16854406984541548	од46812580629818523	тест_сви_одрађени/извор/bbb	9
