КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
81eed46a2de14229ae7d4f5f12ae6650	2020-04-06	08:50:32+0200	1	3
4097e07383bc4492aa2e87462ab70790	2020-04-06	08:50:38+0200	1	3
4d856d85ff0a447c972850fadb8de5a0	2020-04-06	08:50:43+0200	1	3
12b5761c11f94d0cb749092cc374d060	2020-04-06	08:50:48+0200	1	3
580d04bbbd35464b9b9fb1a7cf1f4370	2020-04-06	08:50:52+0200	1	3
46b10f0d91004d44a61a1cc9859d0e70	2020-04-06	08:50:58+0200	1	3
075aaaef86914a209bc77664a332ba10	2020-04-06	08:51:28+0200	1	3
a7e9ed221ec840179518055b40c27b90	2020-04-06	08:51:37+0200	1	3
af3d1104ec5c4859923f8e07bde3d110	2020-04-07	08:56:55+0200	1	3
d41532a3bdb749aea6d7ea21792331e0	2020-04-07	08:57:02+0200	1	3
4579382b272940ea85234e791f31fd60	2020-04-07	08:57:08+0200	1	3
bebe2fa2db80424c81748c04c97f6140	2020-04-07	08:57:22+0200	1	3
1f99a863afec4a3f8197161570faced0	2020-04-07	08:57:30+0200	1	3
7b235e1645704c9f8cdb9d1f691bd650	2020-04-07	08:57:48+0200	0	2
104d5bce928f44da8cba03fc5113a1f0	2020-04-07	08:57:53+0200	1	3
1b407d4ff4e849d1b52ee37e6659cf60	2020-04-07	09:12:15+0200	1	3
d81b6fcb42d84841995de376f535c7c0	2020-04-07	09:12:25+0200	1	3
c6d58aaa448a4130881fa75c16c24760	2020-04-07	09:12:30+0200	1	3
8897552c42e14b9995af51f523f2e870	2020-04-07	09:12:41+0200	0	2
0560fc1fab6b4bc08b87a47cf9df7e50	2020-04-11	22:29:52+0200	1	3
d83adc28b5534bdd925164c26c4accf0	2020-04-11	22:30:05+0200	1	3
bf8ff5b002ff4d8b80bb073acb94ecb0	2020-04-12	08:18:58+0200	0	2
4630f5f731514a668be6cdeaf9a928c0	2020-04-13	20:14:32+0200	1	3
075aaaef86914a209bc77664a332ba10	2020-04-23	22:51:58+0200	1	4
1b407d4ff4e849d1b52ee37e6659cf60	2020-04-23	22:52:02+0200	1	4
4520e3ebc50f4842bfb24e1b432483b0	2020-04-23	22:52:11+0200	0	3
4097e07383bc4492aa2e87462ab70790	2020-04-23	22:52:16+0200	1	4
bebe2fa2db80424c81748c04c97f6140	2020-04-23	22:52:27+0200	1	4
