ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
03632522c5a44033a14f97e622675381	ГЕРМАНСКИ <= ПРЕВОД	She kisses the cat.	Sie küsst die Katze.	de_Basic/извор/Bestimmterartikel.tsv	25
521eee45d8dd44fcbbaed51eb91d4991	ГЕРМАНСКИ <= ПРЕВОД	It kisses the horse.	Es küsst das Pferd.	de_Basic/извор/Bestimmterartikel.tsv	26
2bcd1fffa1094d9897cff50d437664f1	ГЕРМАНСКИ <= ПРЕВОД	They kiss the animals.	Sie küssen die Tiere.	de_Basic/извор/Bestimmterartikel.tsv	27
63f681e4a6434808bc8e68d855ee4c21	ГЕРМАНСКИ <= ПРЕВОД	The white dog.	Der weiße Hund.	de_Basic/извор/Bestimmterartikel.tsv	28
562388cb5dbd41c39e7f3407eaa92131	ГЕРМАНСКИ <= ПРЕВОД	The white cat.	Die weiße Katze.	de_Basic/извор/Bestimmterartikel.tsv	29
415a742b491c4dbc824085924d012cf1	ГЕРМАНСКИ <= ПРЕВОД	The white horse.	Das weiße Pferd.	de_Basic/извор/Bestimmterartikel.tsv	30
b4e5b5efe16144dc8ce5f9a5e6cc51a1	ГЕРМАНСКИ <= ПРЕВОД	The White animals.	Die weißen Tiere.	de_Basic/извор/Bestimmterartikel.tsv	31
93bbe90a4ce24c32967f130f0eb51281	ГЕРМАНСКИ <= ПРЕВОД	He laughs because of the white dog.	Er lacht wegen des weißen Hundes.	de_Basic/извор/Bestimmterartikel.tsv	32
fa1937a74388403195cc9c93f0e27b61	ГЕРМАНСКИ <= ПРЕВОД	She laughs because of the white cat.	Sie lacht wegen der weißen Katze.	de_Basic/извор/Bestimmterartikel.tsv	33
71741e34d6d44d219460cf63a9873481	ГЕРМАНСКИ <= ПРЕВОД	It laughs because of the white horse.	Es lacht wegen des weißen Pferdes.	de_Basic/извор/Bestimmterartikel.tsv	34
ba1fb4f6c27b42baa7a17abd1b30b811	ГЕРМАНСКИ <= ПРЕВОД	They laugh because of the white animals.	Sie lachen wegen der weißen Tiere.	de_Basic/извор/Bestimmterartikel.tsv	35
6d13ff23963045bd870134a4bc1ce2e1	ГЕРМАНСКИ <= ПРЕВОД	He plays with the white dog.	Er spielt mit dem weißen Hund.	de_Basic/извор/Bestimmterartikel.tsv	36
81f719370d454badb83555c681e80711	ГЕРМАНСКИ <= ПРЕВОД	She plays with the white cat.	Sie spielt mit der weißen Katze.	de_Basic/извор/Bestimmterartikel.tsv	37
f6f502e7ae3f45c69f96d1e3fffd6071	ГЕРМАНСКИ <= ПРЕВОД	It plays with the white horse.	Es spielt mit dem weißen Pferd.	de_Basic/извор/Bestimmterartikel.tsv	38
5ea2b547d02440a095121bad6a8bf801	ГЕРМАНСКИ <= ПРЕВОД	They play with the white animals.	Sie spielen mit den weißen Tieren.	de_Basic/извор/Bestimmterartikel.tsv	39
04a2c7ecdf8649dab23263cae95e7441	ГЕРМАНСКИ <= ПРЕВОД	He kisses the white dog.	Er küsst den weißen Hund.	de_Basic/извор/Bestimmterartikel.tsv	40
bd69597a83644fca9ff94657a7dd5271	ГЕРМАНСКИ <= ПРЕВОД	She kisses the white cat.	Sie küsst die weiße Katze.	de_Basic/извор/Bestimmterartikel.tsv	41
e2ff3d64ea994a91a41d04ca01b88141	ГЕРМАНСКИ <= ПРЕВОД	It kisses the white horse.	Es küsst das weiße Pferd.	de_Basic/извор/Bestimmterartikel.tsv	42
7cae7e77203449fdb29cf86233205b71	ГЕРМАНСКИ <= ПРЕВОД	They kiss the white animals.	Sie küssen die weißen Tiere.	de_Basic/извор/Bestimmterartikel.tsv	43
c780bc8d9a984c8e88faa98bfc0119a0	ПРЕВОД <= ГЕРМАНСКИ	schwarz	crno	de_Basic/извор/Farben.tsv	2
1941ef8c171c4815b84f481385b246d0	ПРЕВОД <= ГЕРМАНСКИ	weiß	belo	de_Basic/извор/Farben.tsv	3
b59301bbf2c94541952f0f49f96dbaa0	ПРЕВОД <= ГЕРМАНСКИ	grau	sivo	de_Basic/извор/Farben.tsv	4
beefc24db09d4d2d80946e7f7f1c1840	ПРЕВОД <= ГЕРМАНСКИ	rot	crveno	de_Basic/извор/Farben.tsv	5
cb6b64204d5d4a349850d65726c62b80	ПРЕВОД <= ГЕРМАНСКИ	blau	plavo	de_Basic/извор/Farben.tsv	6
adbcb668829e49e3af8efb3a2cc0a420	ПРЕВОД <= ГЕРМАНСКИ	gelb	žuto	de_Basic/извор/Farben.tsv	7
6c63425b8e1b4d64b2f279cb5aa37510	ПРЕВОД <= ГЕРМАНСКИ	grün	zeleno	de_Basic/извор/Farben.tsv	8
ff00417bfbfd4960a24651769782dcc0	ПРЕВОД <= ГЕРМАНСКИ	braun	braon	de_Basic/извор/Farben.tsv	9
c780bc8d9a984c8e88faa98bfc0119a1	ГЕРМАНСКИ <= ПРЕВОД	crno	schwarz	de_Basic/извор/Farben.tsv	2
1941ef8c171c4815b84f481385b246d1	ГЕРМАНСКИ <= ПРЕВОД	belo	weiß	de_Basic/извор/Farben.tsv	3
b59301bbf2c94541952f0f49f96dbaa1	ГЕРМАНСКИ <= ПРЕВОД	sivo	grau	de_Basic/извор/Farben.tsv	4
beefc24db09d4d2d80946e7f7f1c1841	ГЕРМАНСКИ <= ПРЕВОД	crveno	rot	de_Basic/извор/Farben.tsv	5
cb6b64204d5d4a349850d65726c62b81	ГЕРМАНСКИ <= ПРЕВОД	plavo	blau	de_Basic/извор/Farben.tsv	6
adbcb668829e49e3af8efb3a2cc0a421	ГЕРМАНСКИ <= ПРЕВОД	žuto	gelb	de_Basic/извор/Farben.tsv	7
6c63425b8e1b4d64b2f279cb5aa37511	ГЕРМАНСКИ <= ПРЕВОД	zeleno	grün	de_Basic/извор/Farben.tsv	8
ff00417bfbfd4960a24651769782dcc1	ГЕРМАНСКИ <= ПРЕВОД	braon	braun	de_Basic/извор/Farben.tsv	9
4723b3788b58484292578f9aebb7b010	ПРЕВОД <= ГЕРМАНСКИ	Du kommst aus Jamaika? Wie ist es denn [dort]?	Ti si sa Jamajke? Kako je [tamo]?	de_Basic/извор/Lokaladverbien.tsv	2
733c13d217714fe2bfc865a35ffdf050	ПРЕВОД <= ГЕРМАНСКИ	Mein Bruder möchte auch mal [dorthin] fahren.	Moj brat je jednom takođe hteo da putuje [tamo]?	de_Basic/извор/Lokaladverbien.tsv	3
82c18e3ee650451698b84aab77f28d90	ПРЕВОД <= ГЕРМАНСКИ	Jochens Frau kommt auch [dorther].	Johensova žena dolazi odatle.	de_Basic/извор/Lokaladverbien.tsv	4
461b75762fc74598bc25a3ff6596a880	ПРЕВОД <= ГЕРМАНСКИ	Wo ist die Katze? - [Draußen].	Gde je mačka? - Napolju.	de_Basic/извор/Lokaladverbien.tsv	5
19a2e2ac38ea48f49902a25e8466d480	ПРЕВОД <= ГЕРМАНСКИ	Lass die Katze [nach draußen].	Pusti mačku napolje.	de_Basic/извор/Lokaladverbien.tsv	6
536525a78e0247de87ed056bf442fbc0	ПРЕВОД <= ГЕРМАНСКИ	Der Hund kommt gerade [von draußen].	Pas dolazi pravo spolja.	de_Basic/извор/Lokaladverbien.tsv	7
d0acdb992f694dada15d0cb3a7222d70	ПРЕВОД <= ГЕРМАНСКИ	Den ganzen Tag ist er [drinnen].	Ceo dan je on unutra.	de_Basic/извор/Lokaladverbien.tsv	8
7888d28df3564b13bd5e356e636d4bb0	ПРЕВОД <= ГЕРМАНСКИ	Lasst uns [rein]gehen	Ajmo unutra.	de_Basic/извор/Lokaladverbien.tsv	9
09b1bf15a0d44f6198765cbfe60ce390	ПРЕВОД <= ГЕРМАНСКИ	Die Sonne kommt [raus]. Lasst uns auch [raus]gehen.	Sunce izlazi. Ajmo i mi da izađemo.	de_Basic/извор/Lokaladverbien.tsv	10
ec6e3570dcdc4d1ba8d7175063b6c2d0	ПРЕВОД <= ГЕРМАНСКИ	[Wohin] gehst du jetzt?\n[Wo] gehst du jetzt [hin]?	Kuda sad ideš? (kuda odvojeno)	de_Basic/извор/Lokaladverbien.tsv	11
5047cf6db1a24b7b9aa8db795d41e9b0	ПРЕВОД <= ГЕРМАНСКИ	[Woher] kommst du gerade?\n[Wo] kommst du gerade [her]?	Odakle si upravo došao? (odakle odvojeno)	de_Basic/извор/Lokaladverbien.tsv	12
92d7ae85c40b4da794619e78a8a35880	ПРЕВОД <= ГЕРМАНСКИ	{SYNO} raus	{SYNO} hinaus / heraus	de_Basic/извор/Lokaladverbien.tsv	13
23d42fcad6224452a7df2da2aebe0610	ПРЕВОД <= ГЕРМАНСКИ	{SYNO} rein	{SYNO} hinein / heraus	de_Basic/извор/Lokaladverbien.tsv	14
42b6bcf320234d3a8e968581accf9a30	ПРЕВОД <= ГЕРМАНСКИ	{SYNO} rauf	{SYNO} hinauf / herauf	de_Basic/извор/Lokaladverbien.tsv	15
b096dd187b914083bde82c93e43e76b0	ПРЕВОД <= ГЕРМАНСКИ	{SYNO} runter	{SYNO} hinunter / herunter	de_Basic/извор/Lokaladverbien.tsv	16
6a5fcaea11494f21bbb204f02e13eb10	ПРЕВОД <= ГЕРМАНСКИ	{SYNO} rüber	{SYNO} hinüber / herüber	de_Basic/извор/Lokaladverbien.tsv	17
4723b3788b58484292578f9aebb7b011	ГЕРМАНСКИ <= ПРЕВОД	Ti si sa Jamajke? Kako je [tamo]?	Du kommst aus Jamaika? Wie ist es denn [dort]?	de_Basic/извор/Lokaladverbien.tsv	2
733c13d217714fe2bfc865a35ffdf051	ГЕРМАНСКИ <= ПРЕВОД	Moj brat je jednom takođe hteo da putuje [tamo]?	Mein Bruder möchte auch mal [dorthin] fahren.	de_Basic/извор/Lokaladverbien.tsv	3
82c18e3ee650451698b84aab77f28d91	ГЕРМАНСКИ <= ПРЕВОД	Johensova žena dolazi odatle.	Jochens Frau kommt auch [dorther].	de_Basic/извор/Lokaladverbien.tsv	4
461b75762fc74598bc25a3ff6596a881	ГЕРМАНСКИ <= ПРЕВОД	Gde je mačka? - Napolju.	Wo ist die Katze? - [Draußen].	de_Basic/извор/Lokaladverbien.tsv	5
19a2e2ac38ea48f49902a25e8466d481	ГЕРМАНСКИ <= ПРЕВОД	Pusti mačku napolje.	Lass die Katze [nach draußen].	de_Basic/извор/Lokaladverbien.tsv	6
536525a78e0247de87ed056bf442fbc1	ГЕРМАНСКИ <= ПРЕВОД	Pas dolazi pravo spolja.	Der Hund kommt gerade [von draußen].	de_Basic/извор/Lokaladverbien.tsv	7
d0acdb992f694dada15d0cb3a7222d71	ГЕРМАНСКИ <= ПРЕВОД	Ceo dan je on unutra.	Den ganzen Tag ist er [drinnen].	de_Basic/извор/Lokaladverbien.tsv	8
7888d28df3564b13bd5e356e636d4bb1	ГЕРМАНСКИ <= ПРЕВОД	Ajmo unutra.	Lasst uns [rein]gehen	de_Basic/извор/Lokaladverbien.tsv	9
09b1bf15a0d44f6198765cbfe60ce391	ГЕРМАНСКИ <= ПРЕВОД	Sunce izlazi. Ajmo i mi da izađemo.	Die Sonne kommt [raus]. Lasst uns auch [raus]gehen.	de_Basic/извор/Lokaladverbien.tsv	10
ec6e3570dcdc4d1ba8d7175063b6c2d1	ГЕРМАНСКИ <= ПРЕВОД	Kuda sad ideš? (kuda odvojeno)	[Wohin] gehst du jetzt?\n[Wo] gehst du jetzt [hin]?	de_Basic/извор/Lokaladverbien.tsv	11
5047cf6db1a24b7b9aa8db795d41e9b1	ГЕРМАНСКИ <= ПРЕВОД	Odakle si upravo došao? (odakle odvojeno)	[Woher] kommst du gerade?\n[Wo] kommst du gerade [her]?	de_Basic/извор/Lokaladverbien.tsv	12
92d7ae85c40b4da794619e78a8a35881	ГЕРМАНСКИ <= ПРЕВОД	{SYNO} hinaus / heraus	{SYNO} raus	de_Basic/извор/Lokaladverbien.tsv	13
23d42fcad6224452a7df2da2aebe0611	ГЕРМАНСКИ <= ПРЕВОД	{SYNO} hinein / heraus	{SYNO} rein	de_Basic/извор/Lokaladverbien.tsv	14
42b6bcf320234d3a8e968581accf9a31	ГЕРМАНСКИ <= ПРЕВОД	{SYNO} hinauf / herauf	{SYNO} rauf	de_Basic/извор/Lokaladverbien.tsv	15
b096dd187b914083bde82c93e43e76b1	ГЕРМАНСКИ <= ПРЕВОД	{SYNO} hinunter / herunter	{SYNO} runter	de_Basic/извор/Lokaladverbien.tsv	16
6a5fcaea11494f21bbb204f02e13eb11	ГЕРМАНСКИ <= ПРЕВОД	{SYNO} hinüber / herüber	{SYNO} rüber	de_Basic/извор/Lokaladverbien.tsv	17
e4a5f2d897b243cea044f4ec96e0ad30	ПРЕВОД <= ГЕРМАНСКИ	[die] Dominikanische Republik	Dominikanska Republika	de_Basic/извор/Länder-mit-Artikel.tsv	2
d29d56f174284f18a76ef775c97ab860	ПРЕВОД <= ГЕРМАНСКИ	[der] Irak	Irak	de_Basic/извор/Länder-mit-Artikel.tsv	3
4961ea0ce01b4dbd924e1c02a9360f40	ПРЕВОД <= ГЕРМАНСКИ	[der] Iran	Iran	de_Basic/извор/Länder-mit-Artikel.tsv	4
4ae41e03bb7342b1b4502de30eb11450	ПРЕВОД <= ГЕРМАНСКИ	[der] Jemen	Jemen	de_Basic/извор/Länder-mit-Artikel.tsv	5
e7466a144e1b4bda99014d15ca528aa0	ПРЕВОД <= ГЕРМАНСКИ	[der] Libanon	Liban	de_Basic/извор/Länder-mit-Artikel.tsv	6
6134087a51c64f60b766fcbf3ca596c0	ПРЕВОД <= ГЕРМАНСКИ	[die] Niederlande (Plural)	Holandija	de_Basic/извор/Länder-mit-Artikel.tsv	7
9497888ce4b346558c8f4e8e54f78d70	ПРЕВОД <= ГЕРМАНСКИ	[die] Mongolei	Mongolija	de_Basic/извор/Länder-mit-Artikel.tsv	8
d222bde5626c47dca6d47ddc99935e60	ПРЕВОД <= ГЕРМАНСКИ	[die] Schweiz	Švajcarska	de_Basic/извор/Länder-mit-Artikel.tsv	9
34bec9c2a53c4e5baa32d88cec546ab0	ПРЕВОД <= ГЕРМАНСКИ	[die] Slowakei	Slovačka	de_Basic/извор/Länder-mit-Artikel.tsv	10
