КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
3ac8998965ab4b83ac2216debddc1450	2020-02-09	10:17:26+0100	2	2
492624713187431a817be45d11fa0800	2020-02-09	10:17:30+0100	1	1
a8e201321f104e07b8f62bae9dc58a40	2020-02-09	10:17:36+0100	2	2
91f4a5e899f842ccab929a1889c7f540	2020-02-09	10:17:41+0100	2	2
e7462c5cea4a4b888600299f58a35c60	2020-02-09	10:17:43+0100	2	2
fbcd84a20d8341ff8cd640aafedd4980	2020-02-09	10:17:46+0100	2	2
14a4dabbd750433d80d6201c8cc24300	2020-02-09	10:19:50+0100	2	2
f7a75331e46f42e59b5e6809086b2070	2020-02-09	10:19:53+0100	2	2
b4cd5a5162664254af00049689db94e0	2020-02-09	10:19:55+0100	2	2
3a287ee26bbd432f954e67ce5cc63a10	2020-02-09	10:19:57+0100	2	2
000df51d23b140c692d950039e5e92a0	2020-02-09	10:20:00+0100	2	2
1d32941b92b24bd1ae7e4d0ff1e31500	2020-02-09	10:20:01+0100	2	2
f3504c93f93b4a129ed6a891732e7030	2020-02-09	10:20:07+0100	2	2
728e939436634094b0e3d29eddadfbf0	2020-02-09	10:20:13+0100	2	2
a01eccafe84e410091214ab5079061e0	2020-02-09	10:20:15+0100	1	1
a51fc6e06daa48d3b664589ef935dea0	2020-02-09	10:20:17+0100	2	2
6dbb2690041e49619c341c5f548218e0	2020-02-09	10:20:20+0100	2	2
9b0d7497694e4c89bd8421318dd2cf20	2020-02-09	10:20:21+0100	2	2
2b8be8bdc4f24212bf72ac7beefef980	2020-02-09	10:20:23+0100	2	2
ede0db91afa646768e72f8d974ccc0a0	2020-02-09	10:20:29+0100	2	2
ea3999db311145e89738cbfc0bdc3710	2020-02-09	10:20:30+0100	2	2
7c81674c5ec34cd4a18a79304dc9d590	2020-02-09	10:20:32+0100	2	2
3a11045ae85d4bc6a264a7d2bd051e70	2020-02-09	10:20:33+0100	2	2
e730c1b507ab4d1b984728680bd3af20	2020-02-09	10:20:35+0100	1	1
ba717e48233242dbb7b463d66dea4850	2020-02-09	10:20:38+0100	2	2
aa99bf338c9a4109b197fc2500a42640	2020-02-09	10:20:39+0100	2	2
398d12e55a1641c5bf859ca1e3157c90	2020-02-09	10:20:40+0100	2	2
c780bc8d9a984c8e88faa98bfc0119a0	2020-02-09	10:20:42+0100	2	2
9534464388d045fe827487220c64eea0	2020-02-09	10:20:43+0100	2	2
ab114a69048a4425b66552f292ef1760	2020-02-09	10:20:44+0100	2	2
c56c11811aeb43ea9d12aba41e9d4970	2020-02-09	10:20:50+0100	2	2
547ae4cf07d44db798e77e87de7a9570	2020-02-09	10:20:53+0100	2	2
6fafe228eada4026bf7ace1690258b00	2020-02-09	10:20:55+0100	2	2
18e894398dd74ba6a97f64f1f9da1f70	2020-02-09	10:20:59+0100	0	0
50c69728ebf84451a3fb472a1ebc9170	2020-02-09	10:21:01+0100	2	2
0b93b86a0658424481ab1a7fb5da29d0	2020-02-09	10:21:06+0100	0	0
a48f51ae31c248e8aa9136ddd8a64ab0	2020-02-09	10:21:08+0100	2	2
8b7435c7e8284bbb935245844c0afec0	2020-02-09	10:21:10+0100	2	2
9fa465a6cff149e6ab1791487a63b820	2020-02-09	10:21:13+0100	2	2
aea742dee368408f9f190c17d71923f0	2020-02-09	10:21:14+0100	2	2
4a446f2d3df14aa990510c09c8f52980	2020-02-09	10:21:17+0100	2	2
36962c4d041c4485ac6f9e1c299b8770	2020-02-09	10:21:19+0100	2	2
d5d6c8bbb0994f7495c443d7f7be6890	2020-02-09	10:21:21+0100	2	2
b1ec690c99b5404c95ca8a4b50707470	2020-02-09	10:21:22+0100	2	2
3c460278b3c34db58d993e1ffb97eb30	2020-02-09	10:21:26+0100	2	2
ff00417bfbfd4960a24651769782dcc0	2020-02-09	10:21:28+0100	2	2
6ef95676a8d04693ad058eaf8010fcd0	2020-02-09	10:21:31+0100	0	0
27e8bfb868954bba829208a206c7a1e0	2020-02-09	10:21:33+0100	2	2
e9d458eaa90b4e86ab01b8c4c73d2320	2020-02-09	10:21:37+0100	2	2
b792047c21f54a13a8d95eddea0ac550	2020-02-09	10:21:42+0100	2	2
cd513d600dad4c21a24ae6d7409aa600	2020-02-09	10:21:44+0100	2	2
0426b0a968b44104910d586752c970c0	2020-02-09	10:21:46+0100	2	2
82b9342330bc4abcb94fbb0728fbf670	2020-02-09	10:21:51+0100	2	2
cac9e276cbc94381a56c241b620d6b80	2020-02-09	10:21:52+0100	2	2
a6193b1e437442b297a5ff8dc1795140	2020-02-09	10:21:54+0100	2	2
6329cf6fde614e0b96c9c9fe32ccbf80	2020-02-09	10:21:55+0100	2	2
2928e7d0f3024d64a252d08f38c7b390	2020-02-09	10:22:00+0100	1	1
cb6b64204d5d4a349850d65726c62b80	2020-02-09	10:22:02+0100	2	2
55f328b3ee544aeb82fdddb4f1d75f50	2020-02-09	10:22:06+0100	2	2
c3f3675a460940ffaa500d483b2ae020	2020-02-09	10:22:10+0100	2	2
bfa582c3f64749918653ab3d602f4b20	2020-02-09	10:22:13+0100	2	2
d30a10caa8aa456fadb45876241b0b20	2020-02-09	10:22:15+0100	2	2
a0c1f14373ba4857aa48c219d38f7560	2020-02-09	10:22:18+0100	2	2
14ac1d55c1564441bc81f202b728a5e0	2020-02-09	10:22:21+0100	2	2
b59301bbf2c94541952f0f49f96dbaa0	2020-02-09	10:22:22+0100	2	2
2a5aabb9568b4d259250491466679f30	2020-02-09	10:22:24+0100	2	2
0228046747b541aa94b97a7e43876e10	2020-02-09	10:22:26+0100	2	2
bac56a88482944a38018e8af13f75f90	2020-02-09	10:22:32+0100	1	1
c4a53d4066cc49a9b3b5be82b1dcdca0	2020-02-09	10:22:33+0100	2	2
adbcb668829e49e3af8efb3a2cc0a420	2020-02-09	10:22:35+0100	2	2
5afaa2fb905e4574b093b3076194a4e0	2020-02-09	10:22:40+0100	2	2
7b64679ccf4242069dbb6e63ef156220	2020-02-09	10:22:44+0100	2	2
99c0a71bf4644bbeb2a248edc4529dc0	2020-02-09	10:22:46+0100	2	2
bdf0768a269f4ba68dc003bdd1f862a0	2020-02-09	10:22:51+0100	0	0
ade5190b81ef42ee8dedd0154fc4cac0	2020-02-09	10:22:54+0100	2	2
c9c8407bab3c4480b09fd88335bfe360	2020-02-09	10:22:56+0100	2	2
089455902fdc4399b002e00b8ff33060	2020-02-09	10:22:58+0100	2	2
553ee1d56e68491dafcde4ba423b9440	2020-02-09	10:23:03+0100	1	1
5c4ce08f8ac34e3ea474190294bf1a20	2020-02-09	10:23:05+0100	0	0
90a72a6391be44fab8e9628e4e72c6c0	2020-02-09	10:23:09+0100	2	2
373eac0642ce4ad786afd34c75083750	2020-02-09	10:23:13+0100	2	2
768e0d2b735b46b7ac47f6721490e3a0	2020-02-09	10:23:17+0100	2	2
17770807eecc46058d0294c88689d3a0	2020-02-09	10:23:19+0100	2	2
95c86ddc14d74e7690d5262bf52c0040	2020-02-09	10:23:22+0100	1	1
c07463aa2cbb4efba65c57bc0d61be80	2020-02-09	10:23:23+0100	2	2
2390a7131af941bc91da4da31a6d3660	2020-02-09	10:23:25+0100	2	2
59d828f359f84b99b9efc61846020c70	2020-02-09	10:23:27+0100	2	2
7cee5efd36804768a1036a7c33f01da0	2020-02-09	10:24:08+0100	1	1
3ebd91dea99e4f18a253e925c63a6c00	2020-02-09	10:24:10+0100	2	2
554702aa18ab4399bd5f6da3db4e7830	2020-02-09	10:24:12+0100	2	2
7f96bda9b3a64b01ac4b525afb2a00f0	2020-02-09	10:24:14+0100	2	2
8e839110d1644017b644a71c47bcb850	2020-02-09	10:24:15+0100	2	2
1d6ce2cae8a643e0a13fea04eebe8bf0	2020-02-09	10:24:17+0100	2	2
52a20e3d89204dfd9553698698759d60	2020-02-09	10:24:18+0100	2	2
beefc24db09d4d2d80946e7f7f1c1840	2020-02-09	10:24:20+0100	2	2
09885acf771f47098099686908a84a11	2020-02-09	10:24:24+0100	2	2
046c43d6ef6b442e973b4194899e7fe1	2020-02-09	10:24:27+0100	2	2
e0d7a4af3ac24f9db4424d99fa248751	2020-02-09	10:24:35+0100	2	2
4e1c51c93d9a4b9d9b0591db888602c1	2020-02-09	10:24:37+0100	2	2
f7a75331e46f42e59b5e6809086b2071	2020-02-09	10:24:38+0100	2	2
f0e28ba4377f4de8ad97c4f831546331	2020-02-09	10:24:45+0100	1	1
2b8be8bdc4f24212bf72ac7beefef981	2020-02-09	10:24:46+0100	2	2
2928e7d0f3024d64a252d08f38c7b391	2020-02-09	10:24:49+0100	2	2
039aebf86fd24aab950b2a4f79131f01	2020-02-09	10:24:52+0100	2	2
a48f51ae31c248e8aa9136ddd8a64ab1	2020-02-09	10:24:55+0100	2	2
1d6ce2cae8a643e0a13fea04eebe8bf1	2020-02-09	10:24:57+0100	2	2
a0c1f14373ba4857aa48c219d38f7561	2020-02-09	10:25:01+0100	2	2
bfa582c3f64749918653ab3d602f4b21	2020-02-09	10:25:02+0100	2	2
18e894398dd74ba6a97f64f1f9da1f71	2020-02-09	10:25:04+0100	2	2
1fce42810565462a88abf6bcc10e4921	2020-02-09	10:25:12+0100	1	1
beefc24db09d4d2d80946e7f7f1c1841	2020-02-09	10:25:13+0100	2	2
553ee1d56e68491dafcde4ba423b9441	2020-02-09	10:25:19+0100	1	1
edbc6e8d076343caa62950498c6d1e61	2020-02-09	10:25:22+0100	2	2
b79963945a15481c907ca0922068ade1	2020-02-09	10:25:29+0100	1	1
3a11045ae85d4bc6a264a7d2bd051e71	2020-02-09	10:25:30+0100	2	2
aa99bf338c9a4109b197fc2500a42641	2020-02-09	10:25:32+0100	2	2
9fddb55556b84a769b55b5473a420431	2020-02-09	10:25:35+0100	2	2
a8e201321f104e07b8f62bae9dc58a41	2020-02-09	10:25:43+0100	1	1
ab114a69048a4425b66552f292ef1761	2020-02-09	10:25:45+0100	2	2
a27b99cd4b3b4e6196fb633c00da7bb1	2020-02-09	10:25:48+0100	1	1
3139ac939a8346f6bb4f35b1a31e45b1	2020-02-09	10:25:50+0100	2	2
52bf4242859a4e67a8f14e7a74964f21	2020-02-09	10:25:54+0100	2	2
02d7f935edb74776af5ec6b398524a61	2020-02-09	10:26:21+0100	2	2
9b0d7497694e4c89bd8421318dd2cf21	2020-02-09	10:26:22+0100	2	2
e9d458eaa90b4e86ab01b8c4c73d2321	2020-02-09	10:26:26+0100	2	2
a51fc6e06daa48d3b664589ef935dea1	2020-02-09	10:26:28+0100	2	2
ee4201b47b704218baa6ca8a7d1ce3b1	2020-02-09	10:26:35+0100	2	2
281bb3886d204ebdb686424f14be7051	2020-02-09	10:26:38+0100	2	2
6323258623ba4876a5b364e9b5224e71	2020-02-09	10:27:18+0100	0	0
492624713187431a817be45d11fa0801	2020-02-09	10:27:24+0100	1	1
3a287ee26bbd432f954e67ce5cc63a11	2020-02-09	10:27:26+0100	2	2
5c4ce08f8ac34e3ea474190294bf1a21	2020-02-09	10:27:29+0100	1	1
50c69728ebf84451a3fb472a1ebc9171	2020-02-09	10:27:31+0100	0	0
a01eccafe84e410091214ab5079061e1	2020-02-09	10:27:34+0100	2	2
ade5190b81ef42ee8dedd0154fc4cac1	2020-02-09	10:27:37+0100	2	2
aea742dee368408f9f190c17d71923f1	2020-02-09	10:27:38+0100	2	2
d5ce3a1b144a4884bacb3116c8b80611	2020-02-09	10:27:39+0100	2	2
59d828f359f84b99b9efc61846020c71	2020-02-09	10:27:41+0100	2	2
e730c1b507ab4d1b984728680bd3af21	2020-02-09	10:27:42+0100	2	2
0e7992fbf2a749a3bd27cf19e4f372f1	2020-02-09	10:27:45+0100	2	2
d5d6c8bbb0994f7495c443d7f7be6891	2020-02-09	10:27:48+0100	0	0
9cb568e30aa846bb84a4760951773871	2020-02-09	10:27:51+0100	0	0
ff00417bfbfd4960a24651769782dcc1	2020-02-09	10:27:52+0100	2	2
c56c11811aeb43ea9d12aba41e9d4971	2020-02-09	10:28:00+0100	1	1
bac56a88482944a38018e8af13f75f91	2020-02-09	10:28:04+0100	0	0
a1127a9e649a45a68122fe99d5b5daf1	2020-02-09	10:28:16+0100	0	0
089cc635f03340e5bc63b20d398643d1	2020-02-09	10:28:18+0100	2	2
46c331e2cd8247d58edb09a127bb9001	2020-02-09	10:28:22+0100	1	1
0fde47efc9a54c94a7b2336ac758a9d1	2020-02-09	10:28:26+0100	1	1
ea3999db311145e89738cbfc0bdc3711	2020-02-09	10:28:28+0100	2	2
b1ec690c99b5404c95ca8a4b50707471	2020-02-09	10:28:30+0100	2	2
d30a10caa8aa456fadb45876241b0b21	2020-02-09	10:28:31+0100	2	2
590bf9a1296d4d788ed4b763e376f361	2020-02-09	10:28:36+0100	1	1
90a72a6391be44fab8e9628e4e72c6c1	2020-02-09	10:28:46+0100	0	0
a7e69be4fbc74c069796e0977cf63531	2020-02-09	10:29:00+0100	1	1
ded071fa106f4c97a2257c3bc9e33141	2020-02-09	10:29:02+0100	2	2
cbaecbea235f4bb79dfe957a2994bcb1	2020-02-09	10:29:03+0100	2	2
7c81674c5ec34cd4a18a79304dc9d591	2020-02-09	10:29:08+0100	2	2
1820be846ff94638b314beb1c6b3d881	2020-02-09	10:29:10+0100	2	2
6ef95676a8d04693ad058eaf8010fcd1	2020-02-09	10:29:16+0100	2	2
1b0bbc80dd2e4b0f8df8cc8a91492911	2020-02-09	10:29:18+0100	2	2
90b8112baaba42dc8cbde70173481aa1	2020-02-09	10:29:22+0100	2	2
b36285a8cc7148f58fabd926d2778271	2020-02-09	10:29:23+0100	2	2
8b7435c7e8284bbb935245844c0afec1	2020-02-09	10:29:26+0100	2	2
c07463aa2cbb4efba65c57bc0d61be81	2020-02-09	10:29:27+0100	2	2
cd978d2f3d1c4b98860103046581f411	2020-02-09	10:29:31+0100	2	2
c4a53d4066cc49a9b3b5be82b1dcdca1	2020-02-09	10:29:33+0100	2	2
8e839110d1644017b644a71c47bcb851	2020-02-09	10:29:35+0100	2	2
a4f9c0dc1064464d8b1074a4c4ab29c1	2020-02-09	10:29:38+0100	2	2
373eac0642ce4ad786afd34c75083751	2020-02-09	10:29:41+0100	2	2
4b56d2f0bf424d198af12924fb597cf1	2020-02-09	10:29:47+0100	2	2
40805d943a284bc3a551c827bdc2b651	2020-02-09	10:29:49+0100	2	2
bdf0768a269f4ba68dc003bdd1f862a1	2020-02-09	10:29:52+0100	0	0
55f328b3ee544aeb82fdddb4f1d75f51	2020-02-09	10:30:00+0100	2	2
6fafe228eada4026bf7ace1690258b01	2020-02-09	10:30:05+0100	1	1
7b64679ccf4242069dbb6e63ef156221	2020-02-09	10:30:15+0100	1	1
c8b0ae613c0e443c9e79f51d1485d971	2020-02-09	10:30:17+0100	2	2
fbcd84a20d8341ff8cd640aafedd4981	2020-02-09	10:30:21+0100	2	2
0c8ff7a5c5c1489380e2b2f790d7b4b1	2020-02-09	10:30:27+0100	2	2
b4cd5a5162664254af00049689db94e1	2020-02-09	10:30:31+0100	2	2
cd6de1ec0cfa4a0c8cec6514da672ae1	2020-02-09	10:30:32+0100	2	2
c0be68d076e143c692b0913991ddfbf1	2020-02-09	10:30:35+0100	2	2
9fa465a6cff149e6ab1791487a63b821	2020-02-09	10:30:37+0100	2	2
075aaaef86914a209bc77664a332ba11	2020-02-09	10:30:41+0100	2	2
a6193b1e437442b297a5ff8dc1795141	2020-02-09	10:30:43+0100	2	2
214d9456f5a249168b26d74cad139771	2020-02-09	10:30:46+0100	0	0
398d12e55a1641c5bf859ca1e3157c91	2020-02-09	10:30:48+0100	2	2
14a4dabbd750433d80d6201c8cc24301	2020-02-09	10:30:56+0100	2	2
3ac8998965ab4b83ac2216debddc1451	2020-02-09	10:31:01+0100	0	0
476f332a39d842f9ac9cd29b70e931b1	2020-02-09	10:31:04+0100	2	2
86b1e60dbcf549c3b5b49b9104c1fe51	2020-02-09	10:31:07+0100	2	2
39daabcbaa414c34a985dd222452fcc1	2020-02-09	10:31:18+0100	0	0
9274071b091f47d399cabc031f2d5d31	2020-02-09	10:31:22+0100	2	2
577f34f7aada4e6b9098d296103a7b21	2020-02-09	10:31:26+0100	2	2
14ac1d55c1564441bc81f202b728a5e1	2020-02-09	10:31:30+0100	2	2
c780bc8d9a984c8e88faa98bfc0119a1	2020-02-09	10:31:31+0100	2	2
ee2e56f7a72245f6a6b9b87645974461	2020-02-09	10:31:33+0100	2	2
c2e755119ee8481bbf866c1277c30bb1	2020-02-09	10:31:36+0100	2	2
547c46ca1b3c4aa4a8027e72079505d1	2020-02-09	10:31:39+0100	2	2
1857ea4c57514376b7f838fbbd3297d1	2020-02-09	10:31:42+0100	2	2
94e1b23122914709b219c3e22620e5a1	2020-02-09	10:31:44+0100	2	2
ede0db91afa646768e72f8d974ccc0a1	2020-02-09	10:32:47+0100	1	1
82b9342330bc4abcb94fbb0728fbf671	2020-02-09	10:34:50+0100	2	2
ae82dd1cdea549d7ace7218a7d411241	2020-02-09	10:34:52+0100	2	2
bf7191b3870f48fab725047cf9b1de61	2020-02-09	10:34:55+0100	2	2
82aa08cc4e554e36a316f9bcf7e43321	2020-02-09	10:34:57+0100	2	2
6c63425b8e1b4d64b2f279cb5aa37511	2020-02-09	10:34:58+0100	2	2
6cf552873d4d4dc8931fe9487cd6c711	2020-02-09	10:35:04+0100	2	2
f0e97df929f34f5f987f1a0e78b505d1	2020-02-09	10:35:07+0100	2	2
a2f858e782db4c11aa2610446491e371	2020-02-09	10:35:10+0100	2	2
6dbb2690041e49619c341c5f548218e1	2020-02-09	10:35:13+0100	2	2
95c86ddc14d74e7690d5262bf52c0041	2020-02-09	10:35:25+0100	0	0
8a9e33bc6e104ddbb06a6b64203f7f91	2020-02-09	10:35:29+0100	2	2
547ae4cf07d44db798e77e87de7a9571	2020-02-09	10:35:31+0100	2	2
098f257b447d4bacbf15eb23a5dde8a1	2020-02-09	10:35:34+0100	2	2
7cee5efd36804768a1036a7c33f01da1	2020-02-09	10:35:39+0100	2	2
9ea4d463c020401a98003c316454aef1	2020-02-09	10:35:41+0100	2	2
8730e239d68f47dabcdead19fb276f11	2020-02-09	10:35:45+0100	1	1
bb694fc43db94cfdbb602cf7e840d9c1	2020-02-09	10:35:47+0100	2	2
