ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
193f1fdea73a44c78c31acaeffa6f9d7	ТИП8	пи9900494397012248	од43024368608923547	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a8608	ТИП9	пи10011485547876786	од15083673263389485	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2eb8	ТИП9	пи3388126418179097	од7776557603936021	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a17338	ТИП9	пи20584398339769394	од5404298027271874	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fb8	ТИП9	пи3353326460677679	од2138531802496214	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc9718	ТИП9	пи1825312624953932	од3176336465523434	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9d8	ТИП9	пи3367130690747957	од23941011361047182	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a8609	ТИП10	пи7848072090802379	од7950491987437842	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2eb9	ТИП10	пи012228510414821314	од5155662962741793	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a17339	ТИП10	пи26419635451191437	од7098666465493894	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fb9	ТИП10	пи9886135393656602	од41901987492297654	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc9719	ТИП10	пи35174857087215095	од31478582763695007	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9d9	ТИП10	пи062468694465672936	од7935586322036118	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a860a	ТИП11	пи4515381062174383	од23343900821141028	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2eba	ТИП11	пи9004413650519751	од32776672878423485	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a1733a	ТИП11	пи8155303731379044	од9363458896986147	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fba	ТИП11	пи4157838219147312	од7659908211319699	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc971a	ТИП11	пи5691936172231898	од7605912193656535	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9da	ТИП11	пи3983657975201449	од8843692161787782	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a860b	ТИП12	пи9405482573617	од09058512070716473	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2ebb	ТИП12	пи06265304322455978	од9598809253988528	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a1733b	ТИП12	пи060384802532808535	од727187261909435	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fbb	ТИП12	пи5235415259781323	од9107322105176233	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc971b	ТИП12	пи18166445081474702	од7790479401020247	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9db	ТИП12	пи6882238814557583	од42479001928932203	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a860c	ТИП13	пи238254847139169	од6306350088514994	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2ebc	ТИП13	пи6701103775178532	од9871560406983857	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a1733c	ТИП13	пи9452003872216467	од6533195649199284	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fbc	ТИП13	пи49318119896254475	од7115346567560733	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc971c	ТИП13	пи11804682154835822	од9705214435413252	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9dc	ТИП13	пи2606909041019023	од3194742184166426	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a860d	ТИП14	пи45374236497027765	од31380382340428414	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2ebd	ТИП14	пи988648905499319	од187744000805349e-05	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a1733d	ТИП14	пи7679725464580325	од8181658855176802	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fbd	ТИП14	пи8239938628832097	од8696745805051977	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc971d	ТИП14	пи7505677342581135	од2664046049925157	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9dd	ТИП14	пи2404935306263235	од9181834080540776	тест_сви_неодрађени/извор/aaa	7
80ab2f6cbf7f4782904828bc0a8a860e	ТИП15	пи769079389785359	од7514783136948044	тест_сви_неодрађени/извор/aaa	2
7312943520f445be857147c4ec8f2ebe	ТИП15	пи40101366743847056	од901716242696341	тест_сви_неодрађени/извор/aaa	3
d59b23b216264ad4b4dd595f62a1733e	ТИП15	пи2745993658806539	од40789715548141003	тест_сви_неодрађени/извор/aaa	4
e242a032ee74409e916c14c503f50fbe	ТИП15	пи6245310186948019	од42831614080441716	тест_сви_неодрађени/извор/aaa	5
956418571eb64ca198d2e2bf02dc971e	ТИП15	пи5980652897978245	од8941950324077113	тест_сви_неодрађени/извор/aaa	6
193f1fdea73a44c78c31acaeffa6f9de	ТИП15	пи9414576229169821	од3832029722216499	тест_сви_неодрађени/извор/aaa	7
95f3f39ce5d24f21bc77176680084780	ТИП1	пи9069188287475342	од42511226954172665	тест_сви_неодрађени/извор/bbb	2
c8c15a9fd7d94c9383074990234a8530	ТИП1	пи2403893683378472	од6896067239914906	тест_сви_неодрађени/извор/bbb	3
9223c5284c684f0da9b677544446b8e0	ТИП1	пи0970739155623036	од04743610831678646	тест_сви_неодрађени/извор/bbb	4
3a689e1db6c544608150cd4d93c4d620	ТИП1	пи6792938323478187	од41423014490374255	тест_сви_неодрађени/извор/bbb	5
73ab9eb2987944219dd0e9d9af967a80	ТИП1	пи8987941576426832	од706857993197158	тест_сви_неодрађени/извор/bbb	6
c3ee1eed026141248def8de294564df0	ТИП1	пи0840616089060443	од8701344639224206	тест_сви_неодрађени/извор/bbb	7
95f3f39ce5d24f21bc77176680084781	ТИП2	пи11239858496935595	од02340350791901047	тест_сви_неодрађени/извор/bbb	2
c8c15a9fd7d94c9383074990234a8531	ТИП2	пи7629190265657749	од6229103801319763	тест_сви_неодрађени/извор/bbb	3
9223c5284c684f0da9b677544446b8e1	ТИП2	пи6528401268882663	од08728872710763735	тест_сви_неодрађени/извор/bbb	4
3a689e1db6c544608150cd4d93c4d621	ТИП2	пи8875679252128508	од7800000409568714	тест_сви_неодрађени/извор/bbb	5
73ab9eb2987944219dd0e9d9af967a81	ТИП2	пи5198609119199491	од3479503412775814	тест_сви_неодрађени/извор/bbb	6
c3ee1eed026141248def8de294564df1	ТИП2	пи40932374834255325	од4425925029365818	тест_сви_неодрађени/извор/bbb	7
